subject	session	orientation	sd_E
23	2	166.99998474121094	26.054859664564596
23	2	168.0	23.214221554796726
23	2	168.99998474121094	22.496160352258702
23	2	169.99998474121094	22.389235448349446
23	2	170.99998474121094	23.04455794826632
23	2	171.99998474121094	20.29948272272339
23	2	173.0	17.950227204866458
23	2	173.99998474121094	16.9537248030764
23	2	175.0	15.811735956870486
23	2	175.99998474121094	17.44539767802706
23	2	176.99998474121094	16.857224475387873
23	2	178.0	15.090777046577083
23	2	178.99998474121094	16.61355747674767
21	1	0.0	3.5161647361364623
21	1	0.9999999403953552	3.668146263566178
21	1	1.9999998807907104	3.8621142444844314
21	1	3.0	4.491428664702365
21	1	3.999999761581421	4.653665721170856
21	1	4.999999523162842	5.072253864455087
21	1	6.0	5.327716599791904
21	1	6.999999523162842	5.798400303423115
21	1	7.999999523162842	6.727229617803509
21	1	9.0	7.130211205721085
21	1	9.999999046325684	8.0032494005267
21	1	10.999999046325684	8.769124488575754
21	1	12.0	9.11378437183106
21	1	12.999999046325684	9.28184373768016
21	1	13.999999046325684	9.241887131035586
21	1	15.0	9.767448843326912
21	1	15.999999046325684	9.819513667822626
21	1	16.999998092651367	10.246630156059265
21	1	18.0	11.481714480652453
21	1	18.999998092651367	10.678645597478095
21	1	19.999998092651367	11.805220414274583
21	1	21.0	12.19609933386972
21	1	21.999998092651367	12.18855795125238
21	1	22.999998092651367	13.176649828853213
21	1	24.0	13.34535037871065
21	1	24.999998092651367	14.890474918977288
21	1	25.999998092651367	14.785781779379333
21	1	27.0	14.426259404490079
21	1	27.999998092651367	14.589425793572515
21	1	28.999998092651367	15.698231873243214
21	1	30.0	14.944469271913531
21	1	30.999996185302734	15.004885710216879
21	1	31.999998092651367	16.153945509761048
21	1	33.0	15.730110073646955
21	1	33.999996185302734	14.493179890430572
21	1	34.999996185302734	14.880443078633832
21	1	36.0	14.145620591872595
21	1	36.999996185302734	13.513916886105626
21	1	37.999996185302734	13.11079997506512
21	1	39.0	13.728658033610827
21	1	39.999996185302734	13.968053602698834
21	1	40.999996185302734	14.31925509963172
21	1	42.0	12.83449491747601
21	1	42.999996185302734	14.081801011815289
21	1	43.999996185302734	14.662940827156653
21	1	45.0	13.315945560560099
21	1	45.999996185302734	15.814073589113923
21	1	46.999996185302734	16.00324592346118
21	1	48.0	17.074352774007995
21	1	48.999996185302734	16.58007759698356
21	1	49.999996185302734	17.361866172025096
21	1	51.0	17.58332822567359
21	1	51.999996185302734	19.50808577906694
21	1	52.999996185302734	18.98154137330878
21	1	54.0	19.89124231603173
21	1	54.999996185302734	20.279857881690653
21	1	55.999996185302734	20.614316877420546
21	1	57.0	18.433700437718517
21	1	57.999996185302734	18.298773465759503
21	1	58.999996185302734	17.704219158888232
21	1	60.0	15.60699762140477
21	1	61.0	15.282918805666004
21	1	61.99999237060547	15.07477903599362
21	1	62.999996185302734	14.267502756290535
21	1	63.999996185302734	13.24076310704483
21	1	65.0	12.832919705098675
21	1	66.0	13.717468476203054
21	1	67.0	12.483875694169868
21	1	67.99999237060547	13.439951913809912
21	1	68.99999237060547	13.440955951617903
21	1	69.99999237060547	14.372580947802948
21	1	71.0	13.602512977377154
21	1	72.0	13.893087153916067
21	1	73.0	14.169833612480291
21	1	73.99999237060547	14.594319624112828
21	1	74.99999237060547	15.102974056887433
21	1	75.99999237060547	15.934802305335776
21	1	77.0	17.113803946653988
21	1	78.0	17.900455616384576
21	1	79.0	18.260474887535945
21	1	79.99999237060547	19.31804088805321
21	1	80.99999237060547	19.19840329455127
21	1	81.99999237060547	21.03228005839572
21	1	83.0	20.534786154724916
21	1	84.0	21.763243488275897
21	1	84.99999237060547	21.310758823688186
21	1	85.99999237060547	21.234388771030982
21	1	86.99999237060547	21.631697459956037
21	1	87.99999237060547	22.2557274481905
21	1	89.0	20.99579148030222
21	1	90.0	20.216101480883168
21	1	90.99999237060547	20.39392545592445
21	1	91.99999237060547	19.57038564203392
21	1	92.99999237060547	18.28651669129391
21	1	93.99999237060547	18.56599095665791
21	1	95.0	15.95894702405177
21	1	96.0	15.256294728281294
21	1	96.99999237060547	14.410592658081363
21	1	97.99999237060547	13.758297639514097
21	1	98.99999237060547	12.621879666349974
21	1	99.99999237060547	12.394766484936941
21	1	100.99999237060547	10.646080963062767
21	1	102.0	10.124418435013874
21	1	102.99999237060547	9.837303749289571
21	1	103.99999237060547	9.070131779071861
21	1	104.99999237060547	9.118249608000955
21	1	105.99999237060547	8.383476640111201
21	1	106.99999237060547	8.160229345768395
21	1	108.0	7.898732992073518
21	1	108.99999237060547	7.089277028251552
21	1	109.99999237060547	7.761003935007504
21	1	110.99999237060547	6.766855814046985
21	1	111.99999237060547	7.048298454552414
21	1	112.99999237060547	6.838925835734844
21	1	114.0	7.42447966082733
21	1	115.0	8.434225799418043
21	1	115.99999237060547	7.503643260855069
21	1	117.0	9.654034405932496
21	1	117.99999237060547	8.901887998115168
21	1	118.99999237060547	9.70933844764209
21	1	120.0	10.834240721865571
21	1	120.99999237060547	11.335643201288914
21	1	122.0	11.762631623478615
21	1	122.99999237060547	13.47947736476313
21	1	123.99998474121094	14.704697188647527
21	1	124.99999237060547	14.94442658323122
21	1	125.99999237060547	17.140346061768657
21	1	127.0	17.939384279559064
21	1	127.99999237060547	19.14059257341628
21	1	128.99998474121094	21.202539598931214
21	1	130.0	21.150807746157536
21	1	130.99998474121094	21.635384054560554
21	1	132.0	21.44491910691287
21	1	132.99998474121094	22.375189164321313
21	1	134.0	22.64522923089423
21	1	135.0	23.258255784375798
21	1	135.99998474121094	22.713761641478847
21	1	137.0	23.008559436245765
21	1	137.99998474121094	21.812132274807556
21	1	139.0	21.73147798599346
21	1	139.99998474121094	20.490868038361732
21	1	140.99998474121094	21.116754130503143
21	1	142.0	20.801125966314977
21	1	142.99998474121094	22.01258466656909
21	1	144.0	19.908474883307672
21	1	144.99998474121094	19.65590814817894
21	1	146.0	19.77357864719992
21	1	147.0	20.020279957378904
21	1	147.99998474121094	19.129735987730545
21	1	149.0	18.967512164753572
21	1	149.99998474121094	19.161634678701798
21	1	151.0	19.683179385987508
21	1	151.99998474121094	19.774809788797814
21	1	152.99998474121094	18.30654792858227
21	1	154.0	18.439243136229983
21	1	154.99998474121094	17.953439101323657
21	1	156.0	19.181635180138887
21	1	156.99998474121094	16.880506882721157
21	1	158.0	16.138309499203597
21	1	158.99998474121094	17.734555444086844
21	1	159.99998474121094	15.920522087328571
21	1	161.0	16.397668857461905
21	1	161.99998474121094	15.835861892566264
21	1	163.0	14.112676028184685
21	1	163.99998474121094	13.867607133217335
21	1	164.99998474121094	13.76440126731115
21	1	166.0	12.965817257100552
21	1	166.99998474121094	10.864414790071395
21	1	168.0	9.595995727233959
21	1	168.99998474121094	9.514410825145449
21	1	169.99998474121094	8.175261738357946
21	1	170.99998474121094	7.637353605368178
21	1	171.99998474121094	6.09308411940826
21	1	173.0	5.502186951950709
21	1	173.99998474121094	5.171291180533449
21	1	175.0	5.194910828456999
21	1	175.99998474121094	4.3973752522839975
21	1	176.99998474121094	4.693072924474067
21	1	178.0	3.9099592927335474
21	1	178.99998474121094	3.5540212730546696
21	2	0.0	4.051775791130992
21	2	0.9999999403953552	3.7471365475437293
21	2	1.9999998807907104	3.7918777017018974
21	2	3.0	4.211161243621001
21	2	3.999999761581421	4.3616414100937835
21	2	4.999999523162842	5.058245573354213
21	2	6.0	5.214508348733058
21	2	6.999999523162842	5.966562122109767
21	2	7.999999523162842	6.019057675410016
21	2	9.0	6.782805159532611
21	2	9.999999046325684	7.451687719386075
21	2	10.999999046325684	8.45390784328508
21	2	12.0	8.641417880343086
21	2	12.999999046325684	8.910287423246992
21	2	13.999999046325684	8.929691990678998
21	2	15.0	9.696519036343622
21	2	15.999999046325684	9.748318337235352
21	2	16.999998092651367	9.975446886574018
21	2	18.0	10.544253087821632
21	2	18.999998092651367	10.252756835744767
21	2	19.999998092651367	10.9893679782949
21	2	21.0	12.472224245219472
21	2	21.999998092651367	11.59657521060362
21	2	22.999998092651367	11.932594050785212
21	2	24.0	11.619218995249504
21	2	24.999998092651367	13.267528910854818
21	2	25.999998092651367	14.030614720401568
21	2	27.0	14.265079746682472
21	2	27.999998092651367	14.03044994208784
21	2	28.999998092651367	13.139374071457867
21	2	30.0	13.086391440292433
21	2	30.999996185302734	13.93782062411142
21	2	31.999998092651367	14.022146993378044
21	2	33.0	14.844705821349033
21	2	33.999996185302734	13.394238311468662
21	2	34.999996185302734	13.369111753059478
21	2	36.0	13.849518230974203
21	2	36.999996185302734	14.255341604473326
21	2	37.999996185302734	13.447674296440256
21	2	39.0	13.094351171996436
21	2	39.999996185302734	13.329755349288218
21	2	40.999996185302734	13.856508075816064
21	2	42.0	13.199167254999452
21	2	42.999996185302734	14.619422276859916
21	2	43.999996185302734	13.755974521422647
21	2	45.0	14.21057056823754
21	2	45.999996185302734	15.219466348276585
21	2	46.999996185302734	13.291805110712335
21	2	48.0	15.298267948278315
21	2	48.999996185302734	16.338988994755034
21	2	49.999996185302734	16.377933025855157
21	2	51.0	16.59335889982465
21	2	51.999996185302734	18.335769185398874
21	2	52.999996185302734	16.969861124990555
21	2	54.0	17.985896160259557
21	2	54.999996185302734	17.82256413908975
21	2	55.999996185302734	19.00569804485582
21	2	57.0	18.123164179556596
21	2	57.999996185302734	16.79288067831177
21	2	58.999996185302734	16.36798485532903
21	2	60.0	14.33855636045253
21	2	61.0	14.51921657154666
21	2	61.99999237060547	13.471914637804632
21	2	62.999996185302734	13.020730270480161
21	2	63.999996185302734	13.167722771608005
21	2	65.0	12.34247114155674
21	2	66.0	12.859623183432486
21	2	67.0	12.662194857925975
21	2	67.99999237060547	12.33497244762171
21	2	68.99999237060547	12.844474677627044
21	2	69.99999237060547	12.150570146636062
21	2	71.0	12.496921355484591
21	2	72.0	11.874111409790626
21	2	73.0	13.701856371307697
21	2	73.99999237060547	14.190834736630787
21	2	74.99999237060547	14.192860741493343
21	2	75.99999237060547	14.097600093139175
21	2	77.0	16.210806834601406
21	2	78.0	16.746899844819243
21	2	79.0	17.34362615184658
21	2	79.99999237060547	17.553497374473558
21	2	80.99999237060547	19.20428408742665
21	2	81.99999237060547	18.94439197441308
21	2	83.0	20.23163674615036
21	2	84.0	20.16507826023588
21	2	84.99999237060547	22.05964296240319
21	2	85.99999237060547	21.27454686825607
21	2	86.99999237060547	20.395400776785173
21	2	87.99999237060547	21.74537912850173
21	2	89.0	20.009121135822394
21	2	90.0	19.626608344186877
21	2	90.99999237060547	20.0095753434022
21	2	91.99999237060547	18.827911635854974
21	2	92.99999237060547	17.809386996633503
21	2	93.99999237060547	16.79714954654303
21	2	95.0	15.700871741357425
21	2	96.0	15.246942491760255
21	2	96.99999237060547	13.851825127366375
21	2	97.99999237060547	13.668337217955859
21	2	98.99999237060547	12.375963827925544
21	2	99.99999237060547	11.25501111058962
21	2	100.99999237060547	10.323544062529132
21	2	102.0	10.566201046945821
21	2	102.99999237060547	9.350114039755377
21	2	103.99999237060547	9.067709623237446
21	2	104.99999237060547	8.416056642452162
21	2	105.99999237060547	8.111620596992706
21	2	106.99999237060547	6.936679503136066
21	2	108.0	6.389565555805589
21	2	108.99999237060547	7.32022706843084
21	2	109.99999237060547	6.414016779260589
21	2	110.99999237060547	6.886262034890794
21	2	111.99999237060547	7.269809173298744
21	2	112.99999237060547	6.918342152761874
21	2	114.0	7.126693658298528
21	2	115.0	7.3718667136507205
21	2	115.99999237060547	7.689216085509731
21	2	117.0	8.158518383381306
21	2	117.99999237060547	8.253642427952075
21	2	118.99999237060547	8.712527833565735
21	2	120.0	10.650442038847821
21	2	120.99999237060547	11.407807564964685
21	2	122.0	10.690606112488434
21	2	122.99999237060547	12.28209397684112
21	2	123.99998474121094	13.698781078633898
21	2	124.99999237060547	15.326869365427743
21	2	125.99999237060547	15.21317403650371
21	2	127.0	16.400213102927736
21	2	127.99999237060547	17.812609138374455
21	2	128.99998474121094	18.631705914209896
21	2	130.0	19.397301818276624
21	2	130.99998474121094	20.292521052411857
21	2	132.0	22.529117722551305
21	2	132.99998474121094	20.59744460262332
21	2	134.0	21.96883901248245
21	2	135.0	23.019533842694685
21	2	135.99998474121094	20.024743486001505
21	2	137.0	22.113604871940872
21	2	137.99998474121094	20.872410943135108
21	2	139.0	22.808359761483523
21	2	139.99998474121094	20.5359285038636
21	2	140.99998474121094	18.882182611452603
21	2	142.0	20.604641914461222
21	2	142.99998474121094	19.01244285666121
21	2	144.0	19.621905758943324
21	2	144.99998474121094	19.167383990435656
21	2	146.0	18.880321384903773
21	2	147.0	19.19195901106936
21	2	147.99998474121094	17.846517612508983
21	2	149.0	17.36925643670705
21	2	149.99998474121094	18.47339578962734
21	2	151.0	18.010628275244173
21	2	151.99998474121094	18.355986545342112
21	2	152.99998474121094	16.79009225358311
21	2	154.0	17.67975854392312
21	2	154.99998474121094	16.941249462557373
21	2	156.0	17.30332462064892
21	2	156.99998474121094	16.88935197769632
21	2	158.0	15.436695392186962
21	2	158.99998474121094	14.671637365517372
21	2	159.99998474121094	16.06989832447675
21	2	161.0	15.75919301913287
21	2	161.99998474121094	14.351161474565789
21	2	163.0	13.778088966407855
21	2	163.99998474121094	12.553828784101844
21	2	164.99998474121094	11.803871451913507
21	2	166.0	11.528390285893028
21	2	166.99998474121094	10.422258225282388
21	2	168.0	9.492379196203927
21	2	168.99998474121094	8.760310983225498
21	2	169.99998474121094	8.75510125643607
21	2	170.99998474121094	7.242743694938922
21	2	171.99998474121094	6.417879251236231
21	2	173.0	5.852476618629399
21	2	173.99998474121094	4.8252174481199495
21	2	175.0	4.68375654644617
21	2	175.99998474121094	3.982702514941476
21	2	176.99998474121094	3.7560926330929085
21	2	178.0	3.7555671354136404
21	2	178.99998474121094	3.7758767029106735
4	1	0.0	12.917553432877948
4	1	0.9999999403953552	10.068414298914353
4	1	1.9999998807907104	12.868830278433663
4	1	3.0	12.920571522717449
4	1	3.999999761581421	12.382093922705629
4	1	4.999999523162842	13.107323408777583
4	1	6.0	13.388577792194015
4	1	6.999999523162842	13.945178445394816
4	1	7.999999523162842	13.733317930172069
4	1	9.0	13.32263487707848
4	1	9.999999046325684	13.744957426291416
4	1	10.999999046325684	13.713863843868578
4	1	12.0	13.115868829202915
4	1	12.999999046325684	13.908589975784704
4	1	13.999999046325684	13.565400290748244
4	1	15.0	13.164913856311838
4	1	15.999999046325684	11.026379919633554
4	1	16.999998092651367	11.07431930987058
4	1	18.0	10.713809118872614
4	1	18.999998092651367	11.352293494938113
4	1	19.999998092651367	9.842936094033893
4	1	21.0	9.531765482052805
4	1	21.999998092651367	9.446839763686514
4	1	22.999998092651367	8.818315510978184
4	1	24.0	8.139122353685764
4	1	24.999998092651367	8.850920272754887
4	1	25.999998092651367	7.285241131954741
4	1	27.0	7.31550313884613
4	1	27.999998092651367	8.505313554525888
4	1	28.999998092651367	8.006851471540235
4	1	30.0	7.911120393906983
4	1	30.999996185302734	8.868944288200904
4	1	31.999998092651367	8.261133437924286
4	1	33.0	7.431092991491194
4	1	33.999996185302734	8.640001469863954
4	1	34.999996185302734	8.62230957236633
4	1	36.0	8.90384399353873
4	1	36.999996185302734	8.84390908357187
4	1	37.999996185302734	10.267706412290632
4	1	39.0	10.474832752644915
4	1	39.999996185302734	11.04227889247405
4	1	40.999996185302734	10.31921457636899
4	1	42.0	10.876523861696182
4	1	42.999996185302734	10.60594933282071
4	1	43.999996185302734	12.076940707383324
4	1	45.0	11.641275383626768
4	1	45.999996185302734	11.223969608359207
4	1	46.999996185302734	12.560445529860294
4	1	48.0	11.795875007942714
4	1	48.999996185302734	12.579762158606737
4	1	49.999996185302734	12.706445946011195
4	1	51.0	12.04184207278592
4	1	51.999996185302734	12.969590936616983
4	1	52.999996185302734	12.34381925014417
4	1	54.0	13.34859386479276
4	1	54.999996185302734	12.201613857850859
4	1	55.999996185302734	11.637957619237433
4	1	57.0	11.91655762038767
4	1	57.999996185302734	12.776227427440276
4	1	58.999996185302734	11.897682392616339
4	1	60.0	10.92276594992446
4	1	61.0	11.176159991716409
4	1	61.99999237060547	10.331150331943588
4	1	62.999996185302734	10.044819410426545
4	1	63.999996185302734	10.570526264237733
4	1	65.0	10.183397118496934
4	1	66.0	10.559469895518774
4	1	67.0	10.780686916130794
4	1	67.99999237060547	11.450090704795294
4	1	68.99999237060547	10.38967310029955
4	1	69.99999237060547	10.237847386560276
4	1	71.0	9.776722532672498
4	1	72.0	11.1389218003615
4	1	73.0	11.47751306053925
4	1	73.99999237060547	10.86233841256371
4	1	74.99999237060547	13.301466413293317
4	1	75.99999237060547	13.384694829650861
4	1	77.0	14.03346120173817
4	1	78.0	12.979641559980656
4	1	79.0	14.51418955231753
4	1	79.99999237060547	14.726022746783599
4	1	80.99999237060547	15.163455381987896
4	1	81.99999237060547	15.583822789550915
4	1	83.0	13.643833060534792
4	1	84.0	16.412498905697298
4	1	84.99999237060547	15.417779183280613
4	1	85.99999237060547	14.51228563708639
4	1	86.99999237060547	14.886460475292614
4	1	87.99999237060547	15.626629292626678
4	1	89.0	15.550696372076354
4	1	90.0	13.855790052179566
4	1	90.99999237060547	15.64756552998006
4	1	91.99999237060547	14.000661779570121
4	1	92.99999237060547	14.22653698919609
4	1	93.99999237060547	14.672607252379514
4	1	95.0	14.568634697738995
4	1	96.0	14.690235970627317
4	1	96.99999237060547	16.32064310664438
4	1	97.99999237060547	13.92005700962751
4	1	98.99999237060547	14.430156027411572
4	1	99.99999237060547	15.110039887583811
4	1	100.99999237060547	14.906126297460373
4	1	102.0	13.823775247992424
4	1	102.99999237060547	13.685257304077274
4	1	103.99999237060547	12.834015096686816
4	1	104.99999237060547	13.571946173294055
4	1	105.99999237060547	12.345706089902386
4	1	106.99999237060547	13.494741130010816
4	1	108.0	12.920852414247065
4	1	108.99999237060547	12.218281226972982
4	1	109.99999237060547	12.61668530748618
4	1	110.99999237060547	11.944575910136708
4	1	111.99999237060547	11.316925921642142
4	1	112.99999237060547	12.99327974020588
4	1	114.0	11.742932504138652
4	1	115.0	12.096025109697985
4	1	115.99999237060547	11.932961173453101
4	1	117.0	12.756637591127033
4	1	117.99999237060547	12.29808771855635
4	1	118.99999237060547	11.938691702166741
4	1	120.0	12.354503373553364
4	1	120.99999237060547	12.033306043870697
4	1	122.0	12.497166388521066
4	1	122.99999237060547	12.497055397947053
4	1	123.99998474121094	12.738242184144896
4	1	124.99999237060547	12.266703853093787
4	1	125.99999237060547	11.31634108669446
4	1	127.0	11.370375566992076
4	1	127.99999237060547	11.595919512443299
4	1	128.99998474121094	10.942073187160794
4	1	130.0	11.232766892010183
4	1	130.99998474121094	11.425199787912476
4	1	132.0	10.432623037347883
4	1	132.99998474121094	10.062195411675058
4	1	134.0	11.069372545364198
4	1	135.0	10.249713986469526
4	1	135.99998474121094	10.481905413530463
4	1	137.0	9.822466017091365
4	1	137.99998474121094	10.018942384982305
4	1	139.0	9.984140009840152
4	1	139.99998474121094	10.040747763907572
4	1	140.99998474121094	10.558091904853724
4	1	142.0	10.408564549770158
4	1	142.99998474121094	10.115008141884887
4	1	144.0	10.36169835300647
4	1	144.99998474121094	10.307458967033753
4	1	146.0	11.452159398340163
4	1	147.0	11.278629904739526
4	1	147.99998474121094	11.312185770358152
4	1	149.0	11.138789465446331
4	1	149.99998474121094	11.407288470587764
4	1	151.0	10.96216333483074
4	1	151.99998474121094	11.578757808379995
4	1	152.99998474121094	11.594281120816142
4	1	154.0	12.379243172500795
4	1	154.99998474121094	11.215589820021247
4	1	156.0	11.669847772472224
4	1	156.99998474121094	10.875445545580966
4	1	158.0	11.906110846052135
4	1	158.99998474121094	12.164474704238915
4	1	159.99998474121094	11.136748092658143
4	1	161.0	13.262590684084898
4	1	161.99998474121094	13.256484494966907
4	1	163.0	12.724586074673102
4	1	163.99998474121094	13.085010888306444
4	1	164.99998474121094	14.212291775908382
4	1	166.0	13.996425354737422
4	1	166.99998474121094	14.30993957537747
4	1	168.0	13.90776181534784
4	1	168.99998474121094	13.710511928533396
4	1	169.99998474121094	13.702351560022523
4	1	170.99998474121094	12.256122182522146
4	1	171.99998474121094	14.165900277292009
4	1	173.0	12.415581486432556
4	1	173.99998474121094	13.525524792600063
4	1	175.0	13.718199306444244
4	1	175.99998474121094	11.218899900447765
4	1	176.99998474121094	13.25707616010376
4	1	178.0	11.172205312186971
4	1	178.99998474121094	11.207403838300987
4	2	0.0	11.26360519611279
4	2	0.9999999403953552	11.892563165833414
4	2	1.9999998807907104	11.04334269443728
4	2	3.0	11.16130689159257
4	2	3.999999761581421	10.235922126987978
4	2	4.999999523162842	11.350517645753909
4	2	6.0	11.842584964129138
4	2	6.999999523162842	11.743023004145154
4	2	7.999999523162842	12.248620073492532
4	2	9.0	13.260381117888398
4	2	9.999999046325684	13.370246418235347
4	2	10.999999046325684	12.342766547238343
4	2	12.0	12.846744007978781
4	2	12.999999046325684	12.987198310523631
4	2	13.999999046325684	13.122073202290226
4	2	15.0	11.91491495989228
4	2	15.999999046325684	11.342609140468682
4	2	16.999998092651367	10.734513983567862
4	2	18.0	10.500592811099619
4	2	18.999998092651367	9.421417799595726
4	2	19.999998092651367	8.84259256460935
4	2	21.0	8.695695686129884
4	2	21.999998092651367	8.237559040003987
4	2	22.999998092651367	8.410088764664863
4	2	24.0	7.554574273948562
4	2	24.999998092651367	8.108751063767656
4	2	25.999998092651367	6.793381280575552
4	2	27.0	7.281169485435768
4	2	27.999998092651367	7.434563581363207
4	2	28.999998092651367	7.7828665167670685
4	2	30.0	7.993863866833456
4	2	30.999996185302734	6.772146222445983
4	2	31.999998092651367	7.509145832005161
4	2	33.0	7.555144594744258
4	2	33.999996185302734	7.947556038034415
4	2	34.999996185302734	9.021213110462584
4	2	36.0	7.364991274477457
4	2	36.999996185302734	8.569317549690785
4	2	37.999996185302734	8.147409080696281
4	2	39.0	9.057256872486388
4	2	39.999996185302734	9.111971810380068
4	2	40.999996185302734	8.845261461027532
4	2	42.0	9.52248069364982
4	2	42.999996185302734	9.404419166298856
4	2	43.999996185302734	10.50150549512746
4	2	45.0	10.42208234791126
4	2	45.999996185302734	10.101076263525355
4	2	46.999996185302734	11.003996535949776
4	2	48.0	9.879783257058818
4	2	48.999996185302734	12.239904752111597
4	2	49.999996185302734	11.477185211459089
4	2	51.0	11.938861603122346
4	2	51.999996185302734	12.554797817190341
4	2	52.999996185302734	11.910069794449804
4	2	54.0	11.616833551681877
4	2	54.999996185302734	11.404712635497022
4	2	55.999996185302734	11.955347118457818
4	2	57.0	10.968955957960317
4	2	57.999996185302734	11.044650675663338
4	2	58.999996185302734	12.111014813605225
4	2	60.0	11.756858406082662
4	2	61.0	10.968932052298223
4	2	61.99999237060547	10.028037635635823
4	2	62.999996185302734	10.497458608044228
4	2	63.999996185302734	9.93594192618831
4	2	65.0	9.776685820405708
4	2	66.0	10.254098967916674
4	2	67.0	10.741468823690226
4	2	67.99999237060547	9.773121315432608
4	2	68.99999237060547	11.256992719222572
4	2	69.99999237060547	9.439084083883964
4	2	71.0	11.05288190738685
4	2	72.0	11.419153362949721
4	2	73.0	11.075804876015058
4	2	73.99999237060547	11.359921962467372
4	2	74.99999237060547	13.04495609769255
4	2	75.99999237060547	12.740391132412512
4	2	77.0	14.205462440512015
4	2	78.0	13.46832537339579
4	2	79.0	14.674210639287175
4	2	79.99999237060547	14.165763673508609
4	2	80.99999237060547	14.580724132569918
4	2	81.99999237060547	16.44566459675959
4	2	83.0	14.207903379366648
4	2	84.0	14.770837325475345
4	2	84.99999237060547	15.212328800593921
4	2	85.99999237060547	14.503276617571142
4	2	86.99999237060547	14.901906948100597
4	2	87.99999237060547	15.09713253759978
4	2	89.0	15.22141978237921
4	2	90.0	14.37530960837637
4	2	90.99999237060547	13.943108898076302
4	2	91.99999237060547	13.844893339132458
4	2	92.99999237060547	14.602862483217221
4	2	93.99999237060547	14.917240722787275
4	2	95.0	14.102255720832185
4	2	96.0	13.565610319065222
4	2	96.99999237060547	15.03294924996917
4	2	97.99999237060547	13.343151057797906
4	2	98.99999237060547	13.894861295552978
4	2	99.99999237060547	12.947905086002192
4	2	100.99999237060547	13.940458784678338
4	2	102.0	13.705774338570345
4	2	102.99999237060547	13.148628124009589
4	2	103.99999237060547	13.154094836666538
4	2	104.99999237060547	12.53365155151998
4	2	105.99999237060547	11.668941064859904
4	2	106.99999237060547	12.77493310659256
4	2	108.0	11.898126354912389
4	2	108.99999237060547	12.530145956928472
4	2	109.99999237060547	12.045640511738094
4	2	110.99999237060547	11.199414224519364
4	2	111.99999237060547	11.25096849237462
4	2	112.99999237060547	10.96016550449851
4	2	114.0	10.886308107682224
4	2	115.0	11.385844237914862
4	2	115.99999237060547	11.172895161293143
4	2	117.0	11.516623577500388
4	2	117.99999237060547	12.010821914896662
4	2	118.99999237060547	11.748241268671045
4	2	120.0	11.515164478338944
4	2	120.99999237060547	12.19946320203595
4	2	122.0	11.776791459401698
4	2	122.99999237060547	11.925004856843682
4	2	123.99998474121094	12.109195421965062
4	2	124.99999237060547	11.899014279504492
4	2	125.99999237060547	11.86124333339432
4	2	127.0	11.553851523571543
4	2	127.99999237060547	11.54018602258964
4	2	128.99998474121094	11.013588682865413
4	2	130.0	10.006556690696133
4	2	130.99998474121094	9.371958692268372
4	2	132.0	10.712560048028147
4	2	132.99998474121094	9.14154226061799
4	2	134.0	9.669293048538306
4	2	135.0	9.475150897796217
4	2	135.99998474121094	9.23605329571075
4	2	137.0	9.638470112361329
4	2	137.99998474121094	9.180112338861052
4	2	139.0	8.746784647347933
4	2	139.99998474121094	9.798123222889439
4	2	140.99998474121094	8.849412508495607
4	2	142.0	9.687872016854385
4	2	142.99998474121094	9.499394654255177
4	2	144.0	9.640092282289208
4	2	144.99998474121094	9.532899293455028
4	2	146.0	10.505190382184683
4	2	147.0	10.939788488883424
4	2	147.99998474121094	10.614663800428001
4	2	149.0	11.02921188681817
4	2	149.99998474121094	11.899211501216776
4	2	151.0	11.485135551652984
4	2	151.99998474121094	11.730381177765107
4	2	152.99998474121094	11.49104708037963
4	2	154.0	12.66163136731945
4	2	154.99998474121094	12.52383486213538
4	2	156.0	12.5983906457943
4	2	156.99998474121094	12.467842678866909
4	2	158.0	11.470962909125207
4	2	158.99998474121094	12.836724120466371
4	2	159.99998474121094	14.295880484744645
4	2	161.0	14.323903043361915
4	2	161.99998474121094	13.414152581767482
4	2	163.0	12.946260717959513
4	2	163.99998474121094	14.066562006003345
4	2	164.99998474121094	12.791064305864836
4	2	166.0	11.783149511745334
4	2	166.99998474121094	13.796967609273771
4	2	168.0	13.252364183350096
4	2	168.99998474121094	13.498964748238821
4	2	169.99998474121094	12.72969761749321
4	2	170.99998474121094	13.999602246475124
4	2	171.99998474121094	12.286149401660815
4	2	173.0	13.602303802833822
4	2	173.99998474121094	10.751596286682062
4	2	175.0	12.51789003623653
4	2	175.99998474121094	11.604566531932534
4	2	176.99998474121094	11.604095248879803
4	2	178.0	9.76403972515743
4	2	178.99998474121094	9.78339306617066
15	1	0.0	5.581680535492726
15	1	0.9999999403953552	6.179481316653868
15	1	1.9999998807907104	5.6766628536382155
15	1	3.0	7.102293234375481
15	1	3.999999761581421	7.620273009801268
15	1	4.999999523162842	7.693692420737028
15	1	6.0	8.931566877606166
15	1	6.999999523162842	8.826832756873191
15	1	7.999999523162842	10.10391506089914
15	1	9.0	11.668088998760945
15	1	9.999999046325684	12.090701831013607
15	1	10.999999046325684	12.827266869786843
15	1	12.0	12.69776904444434
15	1	12.999999046325684	14.382633278713914
15	1	13.999999046325684	14.482121814164321
15	1	15.0	14.07164195919854
15	1	15.999999046325684	14.283928507470769
15	1	16.999998092651367	13.925715821354865
15	1	18.0	14.012347379466368
15	1	18.999998092651367	13.421060464339302
