subject	quantity	roi	session	run	trial_nr	true	post_mean	post_map	post_sd	error
03	value	NPCr	1	2	25	22.0	2.6156458655754835	2.5	0.8035981675417447	-19.384354134424516
03	value	NPCr	1	2	26	25.5	32.9762129703962	33.540817	1.9529257058476033	7.4762129703961975
03	value	NPCr	1	2	27	39.0	30.616760854495865	31.15306	5.086579147817137	-8.383239145504135
03	value	NPCr	1	2	28	18.5	3.2056056322407738	2.5	2.263130612487106	-15.294394367759226
03	value	NPCr	1	2	29	2.5	23.51378448347374	16.030613	6.384616002368939	21.01378448347374
03	value	NPCr	1	2	30	41.0	22.840698940133848	22.397959	3.336474347126716	-18.159301059866152
03	value	NPCr	1	2	31	21.0	24.13692784631913	21.602041	6.713005670569645	3.1369278463191286
03	value	NPCr	1	2	32	40.0	33.38551769412209	36.72449	2.692879341578598	-6.614482305877907
03	value	NPCr	1	2	33	32.5	25.650073879769064	25.581633	4.708817793868292	-6.849926120230936
03	value	NPCr	1	2	34	24.0	4.803398371028483	3.2959185	2.6788231872910915	-19.196601628971518
03	value	NPCr	1	2	35	23.0	24.28829021156984	20.806122	6.638809379943429	1.2882902115698407
03	value	NPCr	1	2	36	7.5	14.830284663380567	21.602041	5.772802186778222	7.330284663380567
03	value	NPCr	1	2	37	5.0	36.46107225895889	36.72449	0.5734288560087115	31.461072258958893
03	value	NPCr	1	2	38	22.5	31.396119059023093	33.540817	3.485303360241137	8.896119059023093
03	value	NPCr	1	2	39	20.0	7.481061932547512	7.2755103	0.8884960326912504	-12.518938067452488
03	value	NPCr	1	2	40	28.0	41.41100826768385	41.5	1.0419818874356894	13.411008267683847
03	value	NPCr	1	2	41	21.5	22.13478238818145	16.030613	4.333343285602174	0.6347823881814492
03	value	NPCr	1	2	42	11.5	6.24826152977937	2.5	3.0771264547391475	-5.25173847022063
03	value	NPCr	1	2	43	36.5	11.79340760355213	3.2959185	10.361971327057143	-24.70659239644787
03	value	NPCr	1	2	44	41.5	3.8479270395173257	3.2959185	3.436032384324243	-37.65207296048268
03	value	NPCr	1	2	45	3.0	24.174354053109308	16.030613	8.121287584983284	21.174354053109308
03	value	NPCr	1	2	46	16.0	25.40403822809526	21.602041	7.017855035246444	9.40403822809526
03	value	NPCr	1	3	47	32.5	9.67538742545598	8.071428	5.540416005328996	-22.82461257454402
03	value	NPCr	1	3	48	41.0	22.350357826892647	22.397959	8.002205836514348	-18.649642173107353
03	value	NPCr	1	3	49	25.5	16.26577489502326	16.030613	1.648912806474351	-9.23422510497674
03	value	NPCr	1	3	50	21.0	17.789438424976456	16.030613	3.8054506805958095	-3.2105615750235437
03	value	NPCr	1	3	51	28.0	14.398868041748342	12.846939	4.2974341330716666	-13.601131958251658
03	value	NPCr	1	3	52	3.0	23.147514152208437	23.193878	4.332024254255528	20.147514152208437
03	value	NPCr	1	3	53	4.0	31.17413593253464	33.540817	7.079494512583084	27.17413593253464
03	value	NPCr	1	3	54	21.5	27.48873708323789	22.397959	5.606972526298412	5.98873708323789
03	value	NPCr	1	3	55	24.0	30.90585865492172	27.969387	5.947656906320392	6.905858654921719
03	value	NPCr	1	3	56	11.5	35.63015254379194	35.92857	2.0436909788996016	24.130152543791937
03	value	NPCr	1	3	57	41.5	36.486764400278645	37.52041	2.490565549773376	-5.013235599721355
03	value	NPCr	1	3	58	5.0	10.139199098249765	9.663265	1.8544252013633336	5.139199098249765
03	value	NPCr	1	3	59	22.0	18.365260161820505	18.418367	1.9229675679051723	-3.6347398381794953
03	value	NPCr	1	3	60	16.0	31.831125501509828	41.5	9.509977481034092	15.831125501509828
03	value	NPCr	1	3	61	20.0	36.4297349009008	41.5	5.52901127938751	16.429734900900797
03	value	NPCr	1	3	62	39.0	22.450851181062482	22.397959	0.7596888323552757	-16.549148818937518
03	value	NPCr	1	3	63	40.0	9.507893230972789	3.2959185	10.969086838682438	-30.49210676902721
03	value	NPCr	1	3	64	22.5	15.238219310733234	15.234694	0.5289171138494466	-7.261780689266766
