value	mean_E	var_E	mean_error	mean_abs_error	n_sims	subject	session	condition	sd_E	variant
18.5	19.81903332233429	7.565505636208988	1.3190333223342896	1.8854927740097045	1000	04	1	cdf	2.7505464250233964	unsmoothed
22.0	22.19476728439331	10.572097230977388	0.1947672843933105	2.326519481658936	1000	04	1	cdf	3.251476161834404	unsmoothed
25.5	23.42865886926651	12.70258626278969	-2.07134113073349	2.956000581264496	1000	04	1	cdf	3.564068779188989	unsmoothed
28.0	25.26552509880066	12.229493697285754	-2.734474901199341	2.9747787456512453	1000	04	1	cdf	3.497069301184315	unsmoothed
30.0	25.024266949653622	18.244399102069828	-4.975733050346374	5.084313090324402	1000	04	1	cdf	4.271346286836251	unsmoothed
31.0	25.2052310090065	19.978752155105727	-5.7947689909935	5.87850054693222	1000	04	1	cdf	4.469759742436469	unsmoothed
31.5	24.29105886268616	21.739469638696747	-7.208941137313842	7.3119807567596435	1000	04	1	cdf	4.662560416626979	unsmoothed
32.0	24.419471939086915	21.82514416340719	-7.580528060913086	7.628505699157714	1000	04	1	cdf	4.6717388800538915	unsmoothed
32.5	24.168111439228056	24.700766629185296	-8.331888560771942	8.399022593975067	1000	04	1	cdf	4.969986582394895	unsmoothed
33.0	25.3383197183609	24.060995480589504	-7.661680281639099	7.694060835838318	1000	04	1	cdf	4.9052008603715205	unsmoothed
34.0	25.736874450683597	26.83417535575713	-8.263125549316406	8.291494438171387	1000	04	1	cdf	5.1801713635513185	unsmoothed
36.0	26.918747623443604	32.59163992445917	-9.081252376556396	9.089235927581788	1000	04	1	cdf	5.7089088208219945	unsmoothed
38.5	26.82966771221161	34.57456221608648	-11.67033228778839	11.67033228778839	1000	04	1	cdf	5.880013793868725	unsmoothed
2.5	19.71238604235649	35.37952201857285	17.212386042356492	17.212386042356492	1000	04	2	inverse_cdf	5.948068763773066	unsmoothed
3.0	19.31893395423889	36.45300707506155	16.31893395423889	16.31893395423889	1000	04	2	inverse_cdf	6.037632572048547	unsmoothed
4.0	17.37938747406006	42.66232726404158	13.379387474060058	13.379387474060058	1000	04	2	inverse_cdf	6.5316404726562824	unsmoothed
5.0	17.76114882850647	36.91355559603289	12.76114882850647	12.762027716636656	1000	04	2	inverse_cdf	6.075652688891367	unsmoothed
7.5	16.953989696502685	29.98111061890797	9.453989696502685	9.454845190048218	1000	04	2	inverse_cdf	5.475500946845683	unsmoothed
11.5	18.164317158699035	28.18392790105769	6.664317158699036	6.776711777687073	1000	04	2	inverse_cdf	5.308853727600496	unsmoothed
16.0	19.770988974571228	18.09436802616502	3.770988974571228	4.246046971321106	1000	04	2	inverse_cdf	4.2537475273181204	unsmoothed
18.5	20.93126462125778	15.781366261754185	2.431264621257782	3.431009247303009	1000	04	2	inverse_cdf	3.9725767785851773	unsmoothed
20.0	21.977515849113463	20.56114614050228	1.9775158491134643	3.876289078712464	1000	04	2	inverse_cdf	4.53444000296644	unsmoothed
21.0	22.19330696201325	20.378690878425555	1.1933069620132446	3.6659255514144897	1000	04	2	inverse_cdf	4.514276340503044	unsmoothed
21.5	22.1896242814064	23.537388756201807	0.6896242814064026	3.9196857352256775	1000	04	2	inverse_cdf	4.851534680511087	unsmoothed
22.0	22.33554823112488	20.378983254057623	0.3355482311248779	3.4498661632537844	1000	04	2	inverse_cdf	4.514308723831105	unsmoothed
22.5	22.70247977733612	23.15871817808022	0.2024797773361206	3.861831292152405	1000	04	2	inverse_cdf	4.8123505876110295	unsmoothed
23.0	22.647795966148376	23.906285165320792	-0.3522040338516235	3.839478627204895	1000	04	2	inverse_cdf	4.8894053999766465	unsmoothed
24.0	23.002690217494965	15.317478047398682	-0.9973097825050354	2.876786970615387	1000	04	2	inverse_cdf	3.913754980501294	unsmoothed
25.5	23.541434119224547	18.81081235929132	-1.958565880775452	3.5686063928604126	1000	04	2	inverse_cdf	4.3371433408744196	unsmoothed
28.0	24.7069254989624	18.352128332054743	-3.293074501037597	3.9644321136474607	1000	04	2	inverse_cdf	4.283938413662683	unsmoothed
