subject	orientation	response	mapping	value
2	37.5	11.5	inverse_cdf	7.5
2	75.0	19.0	inverse_cdf	21.0
2	120.0	28.5	inverse_cdf	25.5
2	105.0	23.5	inverse_cdf	23.0
2	15.0	5.5	inverse_cdf	3.0
3	67.5	18.5	inverse_cdf	20.0
3	45.0	15.0	inverse_cdf	11.5
3	157.5	37.5	inverse_cdf	40.0
3	37.5	18.0	inverse_cdf	7.5
3	127.5	35.0	inverse_cdf	28.0
3	150.0	34.0	inverse_cdf	39.0
3	82.5	21.0	inverse_cdf	21.5
3	7.5	2.5	inverse_cdf	2.5
3	142.5	34.0	inverse_cdf	36.5
3	22.5	7.5	inverse_cdf	4.0
3	15.0	3.5	inverse_cdf	3.0
3	105.0	25.0	inverse_cdf	23.0
3	135.0	36.5	inverse_cdf	32.5
3	120.0	28.0	inverse_cdf	25.5
3	90.0	22.0	inverse_cdf	22.0
3	75.0	17.0	inverse_cdf	21.0
3	172.5	41.5	inverse_cdf	41.5
3	30.0	11.5	inverse_cdf	5.0
3	22.5	7.0	inverse_cdf	4.0
3	90.0	22.0	inverse_cdf	22.0
3	120.0	32.5	inverse_cdf	25.5
3	150.0	37.0	inverse_cdf	39.0
3	165.0	41.0	inverse_cdf	41.0
3	75.0	21.0	inverse_cdf	21.0
3	157.5	38.5	inverse_cdf	40.0
3	135.0	35.0	inverse_cdf	32.5
3	105.0	31.0	inverse_cdf	23.0
3	37.5	7.0	inverse_cdf	7.5
3	67.5	18.5	inverse_cdf	20.0
3	127.5	31.5	inverse_cdf	28.0
3	82.5	21.5	inverse_cdf	21.5
3	45.0	11.5	inverse_cdf	11.5
3	172.5	39.5	inverse_cdf	41.5
3	15.0	10.0	inverse_cdf	3.0
3	135.0	37.5	inverse_cdf	32.5
3	165.0	42.0	inverse_cdf	41.0
3	120.0	25.0	inverse_cdf	25.5
3	75.0	16.5	inverse_cdf	21.0
3	127.5	32.5	inverse_cdf	28.0
3	15.0	7.5	inverse_cdf	3.0
3	82.5	21.0	inverse_cdf	21.5
3	45.0	7.5	inverse_cdf	11.5
3	172.5	40.0	inverse_cdf	41.5
3	30.0	1.5	inverse_cdf	5.0
3	90.0	22.0	inverse_cdf	22.0
3	52.5	16.5	inverse_cdf	16.0
3	150.0	34.0	inverse_cdf	39.0
3	157.5	36.0	inverse_cdf	40.0
3	97.5	23.0	inverse_cdf	22.5
3	142.5	32.5	inverse_cdf	36.5
3	60.0	11.0	inverse_cdf	18.5
3	37.5	11.0	inverse_cdf	7.5
3	105.0	24.0	inverse_cdf	23.0
3	7.5	3.5	inverse_cdf	2.5
3	67.5	14.5	inverse_cdf	20.0
3	120.0	32.5	inverse_cdf	25.5
3	97.5	23.5	inverse_cdf	22.5
3	165.0	38.5	inverse_cdf	41.0
3	37.5	8.0	inverse_cdf	7.5
3	90.0	22.5	inverse_cdf	22.0
3	172.5	40.5	inverse_cdf	41.5
3	150.0	37.5	inverse_cdf	39.0
3	112.5	30.5	inverse_cdf	24.0
3	22.5	15.0	inverse_cdf	4.0
3	135.0	33.0	inverse_cdf	32.5
3	127.5	33.5	inverse_cdf	28.0
3	52.5	11.5	inverse_cdf	16.0
3	15.0	4.5	inverse_cdf	3.0
3	157.5	38.5	inverse_cdf	40.0
3	45.0	14.5	inverse_cdf	11.5
3	142.5	34.0	inverse_cdf	36.5
3	75.0	17.5	inverse_cdf	21.0
3	7.5	3.5	inverse_cdf	2.5
3	82.5	21.0	inverse_cdf	21.5
3	105.0	26.0	inverse_cdf	23.0
3	75.0	18.0	inverse_cdf	21.0
3	82.5	21.0	inverse_cdf	21.5
3	127.5	32.5	inverse_cdf	28.0
3	45.0	11.5	inverse_cdf	11.5
3	172.5	41.5	inverse_cdf	41.5
3	157.5	38.0	inverse_cdf	40.0
3	67.5	15.5	inverse_cdf	20.0
3	97.5	24.0	inverse_cdf	22.5
3	37.5	11.0	inverse_cdf	7.5
3	112.5	24.5	inverse_cdf	24.0
3	30.0	6.5	inverse_cdf	5.0
3	105.0	23.0	inverse_cdf	23.0
3	52.5	17.0	inverse_cdf	16.0
3	60.0	16.0	inverse_cdf	18.5
3	135.0	36.0	inverse_cdf	32.5
3	165.0	35.0	inverse_cdf	41.0
3	142.5	37.5	inverse_cdf	36.5
3	7.5	2.0	inverse_cdf	2.5
3	22.5	4.0	inverse_cdf	4.0
3	15.0	3.0	inverse_cdf	3.0
3	157.5	36.0	inverse_cdf	40.0
3	112.5	25.5	inverse_cdf	24.0
3	90.0	22.0	inverse_cdf	22.0
3	22.5	7.5	inverse_cdf	4.0
3	135.0	35.5	inverse_cdf	32.5
3	150.0	36.0	inverse_cdf	39.0
3	52.5	11.5	inverse_cdf	16.0
3	60.0	16.5	inverse_cdf	18.5
3	7.5	3.5	inverse_cdf	2.5
3	172.5	41.5	inverse_cdf	41.5
3	15.0	5.0	inverse_cdf	3.0
3	105.0	24.0	inverse_cdf	23.0
3	45.0	17.0	inverse_cdf	11.5
3	120.0	28.0	inverse_cdf	25.5
3	37.5	7.0	inverse_cdf	7.5
3	67.5	17.5	inverse_cdf	20.0
3	165.0	38.5	inverse_cdf	41.0
3	82.5	20.5	inverse_cdf	21.5
3	97.5	23.5	inverse_cdf	22.5
3	30.0	6.5	inverse_cdf	5.0
3	127.5	34.5	inverse_cdf	28.0
3	75.0	16.0	inverse_cdf	21.0
3	60.0	16.0	inverse_cdf	18.5
3	15.0	4.0	inverse_cdf	3.0
3	142.5	38.5	inverse_cdf	36.5
3	127.5	31.0	inverse_cdf	28.0
3	97.5	22.5	inverse_cdf	22.5
3	45.0	16.0	inverse_cdf	11.5
3	22.5	5.5	inverse_cdf	4.0
3	165.0	38.0	inverse_cdf	41.0
3	105.0	24.0	inverse_cdf	23.0
3	67.5	19.5	inverse_cdf	20.0
3	112.5	33.0	inverse_cdf	24.0
3	157.5	38.5	inverse_cdf	40.0
3	90.0	21.5	inverse_cdf	22.0
3	120.0	28.0	inverse_cdf	25.5
3	37.5	9.0	inverse_cdf	7.5
3	52.5	12.0	inverse_cdf	16.0
3	172.5	40.5	inverse_cdf	41.5
3	7.5	4.5	inverse_cdf	2.5
3	30.0	11.0	inverse_cdf	5.0
3	135.0	33.0	inverse_cdf	32.5
3	150.0	38.5	inverse_cdf	39.0
3	127.5	36.0	inverse_cdf	28.0
3	120.0	29.5	inverse_cdf	25.5
3	172.5	40.0	inverse_cdf	41.5
3	97.5	21.5	inverse_cdf	22.5
3	7.5	3.0	inverse_cdf	2.5
3	60.0	11.5	inverse_cdf	18.5
3	165.0	38.5	inverse_cdf	41.0
3	37.5	10.0	inverse_cdf	7.5
3	15.0	4.0	inverse_cdf	3.0
3	157.5	38.5	inverse_cdf	40.0
3	52.5	15.5	inverse_cdf	16.0
3	142.5	35.0	inverse_cdf	36.5
3	22.5	6.5	inverse_cdf	4.0
3	112.5	25.0	inverse_cdf	24.0
3	67.5	17.5	inverse_cdf	20.0
3	135.0	36.0	inverse_cdf	32.5
3	105.0	25.0	inverse_cdf	23.0
3	150.0	34.5	inverse_cdf	39.0
3	30.0	11.5	inverse_cdf	5.0
3	45.0	11.0	inverse_cdf	11.5
3	82.5	21.5	inverse_cdf	21.5
3	90.0	22.0	inverse_cdf	22.0
3	112.5	36.0	cdf	30.0
3	135.0	36.0	cdf	32.0
3	22.5	8.0	cdf	10.0
3	150.0	35.5	cdf	33.0
3	157.5	35.5	cdf	34.0
3	127.5	33.0	cdf	31.5
3	15.0	10.0	cdf	8.0
3	52.5	12.5	cdf	12.5
3	105.0	27.0	cdf	28.0
3	37.5	9.5	cdf	11.5
3	165.0	35.0	cdf	36.0
3	45.0	12.0	cdf	12.0
3	7.5	5.5	cdf	5.5
3	75.0	18.5	cdf	16.0
3	142.5	35.0	cdf	32.5
3	120.0	36.0	cdf	31.0
3	172.5	38.5	cdf	38.5
3	7.5	5.5	cdf	5.5
3	150.0	36.0	cdf	33.0
3	30.0	11.0	cdf	11.0
3	75.0	18.0	cdf	16.0
3	127.5	35.5	cdf	31.5
3	37.5	12.5	cdf	11.5
3	165.0	13.0	cdf	36.0
3	22.5	8.0	cdf	10.0
3	120.0	32.5	cdf	31.0
3	82.5	18.5	cdf	18.5
3	157.5	37.0	cdf	34.0
3	105.0	25.5	cdf	28.0
3	67.5	18.5	cdf	14.0
3	97.5	25.5	cdf	25.5
3	15.0	5.5	cdf	8.0
3	135.0	34.5	cdf	32.0
3	172.5	38.5	cdf	38.5
3	112.5	35.5	cdf	30.0
3	67.5	16.0	cdf	14.0
3	45.0	15.0	cdf	12.0
3	165.0	38.5	cdf	36.0
3	135.0	35.0	cdf	32.0
3	7.5	5.5	cdf	5.5
3	60.0	13.0	cdf	13.0
3	90.0	22.0	cdf	22.0
3	112.5	33.5	cdf	30.0
3	157.5	36.5	cdf	34.0
3	82.5	18.5	cdf	18.5
3	97.5	26.5	cdf	25.5
3	30.0	11.0	cdf	11.0
3	150.0	36.5	cdf	33.0
3	15.0	7.0	cdf	8.0
3	127.5	36.0	cdf	31.5
3	105.0	24.5	cdf	28.0
3	172.5	38.5	cdf	38.5
3	37.5	12.0	cdf	11.5
3	120.0	32.5	cdf	31.0
3	75.0	14.0	cdf	16.0
3	7.5	5.5	cdf	5.5
3	165.0	35.0	cdf	36.0
3	52.5	15.5	cdf	12.5
3	120.0	33.0	cdf	31.0
3	135.0	33.0	cdf	32.0
3	127.5	36.0	cdf	31.5
3	60.0	14.5	cdf	13.0
3	97.5	24.5	cdf	25.5
3	30.0	10.0	cdf	11.0
3	45.0	13.0	cdf	12.0
3	90.0	22.0	cdf	22.0
3	75.0	17.0	cdf	16.0
3	172.5	38.0	cdf	38.5
3	67.5	16.5	cdf	14.0
3	37.5	11.0	cdf	11.5
3	105.0	27.5	cdf	28.0
3	15.0	8.0	cdf	8.0
3	157.5	35.0	cdf	34.0
3	82.5	16.5	cdf	18.5
3	112.5	25.0	cdf	30.0
3	22.5	8.0	cdf	10.0
3	60.0	14.0	cdf	13.0
3	127.5	32.5	cdf	31.5
3	15.0	5.5	cdf	8.0
3	52.5	12.5	cdf	12.5
3	112.5	32.5	cdf	30.0
3	37.5	10.0	cdf	11.5
3	165.0	36.0	cdf	36.0
3	75.0	18.5	cdf	16.0
3	82.5	20.5	cdf	18.5
3	135.0	33.0	cdf	32.0
3	7.5	6.0	cdf	5.5
3	157.5	35.5	cdf	34.0
3	105.0	26.0	cdf	28.0
3	30.0	14.5	cdf	11.0
3	67.5	13.0	cdf	14.0
3	22.5	10.5	cdf	10.0
3	120.0	33.0	cdf	31.0
3	150.0	36.5	cdf	33.0
3	45.0	12.5	cdf	12.0
3	90.0	22.5	cdf	22.0
3	97.5	29.0	cdf	25.5
3	142.5	32.0	cdf	32.5
3	22.5	12.0	cdf	10.0
3	135.0	32.5	cdf	32.0
3	45.0	12.5	cdf	12.0
3	67.5	18.0	cdf	14.0
3	7.5	6.5	cdf	5.5
3	52.5	13.0	cdf	12.5
3	15.0	8.0	cdf	8.0
3	165.0	38.0	cdf	36.0
3	142.5	32.0	cdf	32.5
3	105.0	32.5	cdf	28.0
3	150.0	35.0	cdf	33.0
3	97.5	28.5	cdf	25.5
3	120.0	32.5	cdf	31.0
3	112.5	32.5	cdf	30.0
3	75.0	14.0	cdf	16.0
3	82.5	16.5	cdf	18.5
3	90.0	22.0	cdf	22.0
3	30.0	10.0	cdf	11.0
3	60.0	12.5	cdf	13.0
3	127.5	33.0	cdf	31.5
3	52.5	13.0	cdf	12.5
3	67.5	17.0	cdf	14.0
3	135.0	32.0	cdf	32.0
3	82.5	20.5	cdf	18.5
3	112.5	34.0	cdf	30.0
3	37.5	13.0	cdf	11.5
3	150.0	33.0	cdf	33.0
3	60.0	17.0	cdf	13.0
3	90.0	22.5	cdf	22.0
3	165.0	35.0	cdf	36.0
3	157.5	35.0	cdf	34.0
3	105.0	33.0	cdf	28.0
3	75.0	18.5	cdf	16.0
3	142.5	37.5	cdf	32.5
3	15.0	9.5	cdf	8.0
3	45.0	12.5	cdf	12.0
3	172.5	38.0	cdf	38.5
3	22.5	8.0	cdf	10.0
3	30.0	13.0	cdf	11.0
3	7.5	6.5	cdf	5.5
3	127.5	35.0	cdf	31.5
3	120.0	32.5	cdf	31.0
3	75.0	16.0	cdf	16.0
3	120.0	29.5	cdf	31.0
3	67.5	12.5	cdf	14.0
3	52.5	12.5	cdf	12.5
3	37.5	13.5	cdf	11.5
3	150.0	32.5	cdf	33.0
3	82.5	18.5	cdf	18.5
3	142.5	34.5	cdf	32.5
3	135.0	34.0	cdf	32.0
3	90.0	21.5	cdf	22.0
3	60.0	13.0	cdf	13.0
3	22.5	13.0	cdf	10.0
3	157.5	34.5	cdf	34.0
3	165.0	36.0	cdf	36.0
3	15.0	9.0	cdf	8.0
3	127.5	34.5	cdf	31.5
3	172.5	38.5	cdf	38.5
3	30.0	12.5	cdf	11.0
3	105.0	30.0	cdf	28.0
3	7.5	6.0	cdf	5.5
3	97.5	24.0	cdf	25.5
3	112.5	33.5	cdf	30.0
4	127.5	32.5	cdf	31.5
4	97.5	25.5	cdf	25.5
4	75.0	14.0	cdf	16.0
4	22.5	10.0	cdf	10.0
4	82.5	16.0	cdf	18.5
4	90.0	22.0	cdf	22.0
4	37.5	11.0	cdf	11.5
4	67.5	13.0	cdf	14.0
4	15.0	10.0	cdf	8.0
4	52.5	12.0	cdf	12.5
4	60.0	12.0	cdf	13.0
4	105.0	31.5	cdf	28.0
4	7.5	5.5	cdf	5.5
4	30.0	11.0	cdf	11.0
4	120.0	30.5	cdf	31.0
4	112.5	31.5	cdf	30.0
4	172.5	38.5	cdf	38.5
4	52.5	12.5	cdf	12.5
4	45.0	12.0	cdf	12.0
4	120.0	31.0	cdf	31.0
4	135.0	32.0	cdf	32.0
4	165.0	36.0	cdf	36.0
4	7.5	5.5	cdf	5.5
4	90.0	22.0	cdf	22.0
4	37.5	11.5	cdf	11.5
4	142.5	32.0	cdf	32.5
4	82.5	18.0	cdf	18.5
4	97.5	28.0	cdf	25.5
4	172.5	38.5	cdf	38.5
4	67.5	13.0	cdf	14.0
4	112.5	31.0	cdf	30.0
4	30.0	11.0	cdf	11.0
4	60.0	13.0	cdf	13.0
4	7.5	8.0	cdf	5.5
4	15.0	10.0	cdf	8.0
4	112.5	31.0	cdf	30.0
4	150.0	32.0	cdf	33.0
4	105.0	28.0	cdf	28.0
4	60.0	12.0	cdf	13.0
4	97.5	25.5	cdf	25.5
4	165.0	36.0	cdf	36.0
4	135.0	32.5	cdf	32.0
4	90.0	22.0	cdf	22.0
4	142.5	32.0	cdf	32.5
4	22.5	11.0	cdf	10.0
4	67.5	14.0	cdf	14.0
4	37.5	12.0	cdf	11.5
4	30.0	12.0	cdf	11.0
4	75.0	13.0	cdf	16.0
4	127.5	31.5	cdf	31.5
4	82.5	18.5	cdf	18.5
4	52.5	12.5	cdf	12.5
4	67.5	12.5	cdf	14.0
4	150.0	32.0	cdf	33.0
4	135.0	31.5	cdf	32.0
4	165.0	36.0	cdf	36.0
4	22.5	9.0	cdf	10.0
4	90.0	22.0	cdf	22.0
4	127.5	31.5	cdf	31.5
4	142.5	32.0	cdf	32.5
4	30.0	12.0	cdf	11.0
4	112.5	31.5	cdf	30.0
4	37.5	11.0	cdf	11.5
4	15.0	10.0	cdf	8.0
4	120.0	31.0	cdf	31.0
4	157.5	36.5	cdf	34.0
4	75.0	16.0	cdf	16.0
4	97.5	28.0	cdf	25.5
4	7.5	8.0	cdf	5.5
4	120.0	31.0	cdf	31.0
4	60.0	13.0	cdf	13.0
4	127.5	31.0	cdf	31.5
4	112.5	31.0	cdf	30.0
4	37.5	11.0	cdf	11.5
4	22.5	11.0	cdf	10.0
4	135.0	32.0	cdf	32.0
4	52.5	13.0	cdf	12.5
4	7.5	8.0	cdf	5.5
4	150.0	32.0	cdf	33.0
4	90.0	22.0	cdf	22.0
4	82.5	18.5	cdf	18.5
4	30.0	11.0	cdf	11.0
4	97.5	25.5	cdf	25.5
4	15.0	10.0	cdf	8.0
4	172.5	38.5	cdf	38.5
4	142.5	32.0	cdf	32.5
4	165.0	32.0	cdf	36.0
4	67.5	16.0	cdf	14.0
4	105.0	31.0	cdf	28.0
4	135.0	32.0	cdf	32.0
4	52.5	12.0	cdf	12.5
4	165.0	36.0	cdf	36.0
4	60.0	13.5	cdf	13.0
4	120.0	31.0	cdf	31.0
4	15.0	10.0	cdf	8.0
4	142.5	32.0	cdf	32.5
4	112.5	31.0	cdf	30.0
4	30.0	11.0	cdf	11.0
4	127.5	31.0	cdf	31.5
4	75.0	16.0	cdf	16.0
4	22.5	11.0	cdf	10.0
4	157.5	33.5	cdf	34.0
4	67.5	13.0	cdf	14.0
4	82.5	18.5	cdf	18.5
4	45.0	11.5	cdf	12.0
4	37.5	12.0	cdf	11.5
4	150.0	32.5	cdf	33.0
4	97.5	28.0	cdf	25.5
4	7.5	5.5	cdf	5.5
4	90.0	22.0	cdf	22.0
4	67.5	12.5	cdf	14.0
4	82.5	16.0	cdf	18.5
4	52.5	13.5	cdf	12.5
4	97.5	28.0	cdf	25.5
4	60.0	13.0	cdf	13.0
4	45.0	12.0	cdf	12.0
4	90.0	22.0	cdf	22.0
4	30.0	11.5	cdf	11.0
4	112.5	28.0	cdf	30.0
4	150.0	33.0	cdf	33.0
4	135.0	31.5	cdf	32.0
4	7.5	5.5	cdf	5.5
4	105.0	28.0	cdf	28.0
4	37.5	12.0	cdf	11.5
4	127.5	32.0	cdf	31.5
4	172.5	38.5	cdf	38.5
4	75.0	16.0	cdf	16.0
4	120.0	28.5	cdf	31.0
4	22.5	11.0	cdf	10.0
4	15.0	10.0	cdf	8.0
4	165.0	36.0	cdf	36.0
4	142.5	32.0	cdf	32.5
4	157.5	33.0	cdf	34.0
4	90.0	22.0	cdf	22.0
4	112.5	28.0	cdf	30.0
4	165.0	38.5	cdf	36.0
4	67.5	13.0	cdf	14.0
4	52.5	11.5	cdf	12.5
4	37.5	12.0	cdf	11.5
4	127.5	31.5	cdf	31.5
4	7.5	8.0	cdf	5.5
4	150.0	32.5	cdf	33.0
4	97.5	25.5	cdf	25.5
4	30.0	11.5	cdf	11.0
4	22.5	11.0	cdf	10.0
4	142.5	31.5	cdf	32.5
4	75.0	16.0	cdf	16.0
4	105.0	25.0	cdf	28.0
4	82.5	16.0	cdf	18.5
4	120.0	31.0	cdf	31.0
4	45.0	11.5	cdf	12.0
4	15.0	10.5	cdf	8.0
4	60.0	12.0	cdf	13.0
4	172.5	38.5	cdf	38.5
4	172.5	41.5	inverse_cdf	41.5
4	82.5	21.5	inverse_cdf	21.5
4	97.5	22.5	inverse_cdf	22.5
4	120.0	25.5	inverse_cdf	25.5
4	37.5	7.5	inverse_cdf	7.5
4	157.5	39.5	inverse_cdf	40.0
4	52.5	11.5	inverse_cdf	16.0
4	7.5	2.5	inverse_cdf	2.5
4	112.5	23.0	inverse_cdf	24.0
4	127.5	32.5	inverse_cdf	28.0
4	142.5	32.5	inverse_cdf	36.5
4	135.0	32.5	inverse_cdf	32.5
4	22.5	5.0	inverse_cdf	4.0
4	60.0	16.0	inverse_cdf	18.5
4	90.0	22.0	inverse_cdf	22.0
4	165.0	39.0	inverse_cdf	41.0
4	15.0	3.0	inverse_cdf	3.0
4	75.0	20.0	inverse_cdf	21.0
4	30.0	5.0	inverse_cdf	5.0
4	105.0	23.0	inverse_cdf	23.0
4	67.5	18.5	inverse_cdf	20.0
4	97.5	22.5	inverse_cdf	22.5
4	120.0	28.0	inverse_cdf	25.5
4	52.5	11.5	inverse_cdf	16.0
4	142.5	36.5	inverse_cdf	36.5
4	37.5	7.5	inverse_cdf	7.5
4	112.5	23.0	inverse_cdf	24.0
4	157.5	39.0	inverse_cdf	40.0
4	127.5	28.0	inverse_cdf	28.0
4	105.0	25.5	inverse_cdf	23.0
4	172.5	41.5	inverse_cdf	41.5
4	67.5	20.0	inverse_cdf	20.0
4	15.0	3.0	inverse_cdf	3.0
4	30.0	5.0	inverse_cdf	5.0
4	7.5	3.0	inverse_cdf	2.5
4	22.5	5.0	inverse_cdf	4.0
4	165.0	36.5	inverse_cdf	41.0
4	45.0	11.5	inverse_cdf	11.5
4	90.0	22.0	inverse_cdf	22.0
4	150.0	36.5	inverse_cdf	39.0
4	75.0	21.0	inverse_cdf	21.0
4	135.0	32.0	inverse_cdf	32.5
4	67.5	16.0	inverse_cdf	20.0
4	60.0	11.5	inverse_cdf	18.5
4	120.0	28.0	inverse_cdf	25.5
4	172.5	41.5	inverse_cdf	41.5
4	82.5	21.5	inverse_cdf	21.5
4	112.5	24.0	inverse_cdf	24.0
4	150.0	39.0	inverse_cdf	39.0
4	157.5	39.0	inverse_cdf	40.0
4	90.0	22.0	inverse_cdf	22.0
4	142.5	32.5	inverse_cdf	36.5
4	52.5	11.0	inverse_cdf	16.0
4	45.0	11.5	inverse_cdf	11.5
4	75.0	21.0	inverse_cdf	21.0
4	135.0	32.5	inverse_cdf	32.5
4	7.5	2.5	inverse_cdf	2.5
4	30.0	5.0	inverse_cdf	5.0
4	127.5	24.5	inverse_cdf	28.0
4	15.0	3.0	inverse_cdf	3.0
4	105.0	24.0	inverse_cdf	23.0
4	165.0	41.0	inverse_cdf	41.0
4	37.5	7.5	inverse_cdf	7.5
4	97.5	23.0	inverse_cdf	22.5
4	172.5	41.5	inverse_cdf	41.5
4	30.0	7.5	inverse_cdf	5.0
4	165.0	39.0	inverse_cdf	41.0
4	22.5	5.0	inverse_cdf	4.0
4	135.0	32.5	inverse_cdf	32.5
4	90.0	22.0	inverse_cdf	22.0
4	82.5	21.5	inverse_cdf	21.5
4	67.5	19.0	inverse_cdf	20.0
4	52.5	11.5	inverse_cdf	16.0
4	127.5	28.0	inverse_cdf	28.0
4	105.0	23.5	inverse_cdf	23.0
4	60.0	16.0	inverse_cdf	18.5
4	45.0	7.5	inverse_cdf	11.5
4	15.0	3.0	inverse_cdf	3.0
4	157.5	39.0	inverse_cdf	40.0
4	142.5	36.5	inverse_cdf	36.5
4	97.5	23.0	inverse_cdf	22.5
4	7.5	2.5	inverse_cdf	2.5
4	150.0	36.5	inverse_cdf	39.0
4	120.0	33.0	inverse_cdf	25.5
4	37.5	7.5	inverse_cdf	7.5
4	112.5	28.5	inverse_cdf	24.0
4	135.0	33.0	inverse_cdf	32.5
4	165.0	41.5	inverse_cdf	41.0
4	150.0	36.5	inverse_cdf	39.0
4	157.5	32.5	inverse_cdf	40.0
4	90.0	22.0	inverse_cdf	22.0
4	45.0	11.5	inverse_cdf	11.5
4	112.5	23.5	inverse_cdf	24.0
4	60.0	14.0	inverse_cdf	18.5
4	82.5	21.0	inverse_cdf	21.5
4	97.5	22.5	inverse_cdf	22.5
4	52.5	11.5	inverse_cdf	16.0
4	127.5	30.5	inverse_cdf	28.0
4	15.0	3.0	inverse_cdf	3.0
4	172.5	41.5	inverse_cdf	41.5
4	30.0	8.0	inverse_cdf	5.0
4	7.5	2.5	inverse_cdf	2.5
4	142.5	32.5	inverse_cdf	36.5
4	37.5	7.5	inverse_cdf	7.5
4	75.0	20.0	inverse_cdf	21.0
4	105.0	24.0	inverse_cdf	23.0
4	120.0	25.5	inverse_cdf	25.5
4	120.0	33.5	inverse_cdf	25.5
4	112.5	28.0	inverse_cdf	24.0
4	150.0	39.0	inverse_cdf	39.0
4	135.0	36.5	inverse_cdf	32.5
4	82.5	21.5	inverse_cdf	21.5
4	7.5	2.5	inverse_cdf	2.5
4	142.5	36.5	inverse_cdf	36.5
4	90.0	22.0	inverse_cdf	22.0
4	75.0	21.0	inverse_cdf	21.0
4	127.5	32.5	inverse_cdf	28.0
4	157.5	40.0	inverse_cdf	40.0
4	45.0	11.5	inverse_cdf	11.5
4	165.0	38.5	inverse_cdf	41.0
4	105.0	24.0	inverse_cdf	23.0
4	97.5	22.5	inverse_cdf	22.5
4	60.0	11.5	inverse_cdf	18.5
4	172.5	41.0	inverse_cdf	41.5
4	22.5	5.0	inverse_cdf	4.0
4	37.5	7.5	inverse_cdf	7.5
4	30.0	8.5	inverse_cdf	5.0
4	52.5	16.0	inverse_cdf	16.0
4	67.5	20.5	inverse_cdf	20.0
4	157.5	39.0	inverse_cdf	40.0
4	105.0	23.0	inverse_cdf	23.0
4	142.5	36.5	inverse_cdf	36.5
4	112.5	23.5	inverse_cdf	24.0
4	7.5	2.5	inverse_cdf	2.5
4	45.0	7.5	inverse_cdf	11.5
4	120.0	32.5	inverse_cdf	25.5
4	135.0	36.0	inverse_cdf	32.5
4	67.5	16.0	inverse_cdf	20.0
4	172.5	41.5	inverse_cdf	41.5
4	150.0	39.0	inverse_cdf	39.0
4	52.5	11.5	inverse_cdf	16.0
4	60.0	16.0	inverse_cdf	18.5
4	22.5	5.0	inverse_cdf	4.0
4	165.0	41.0	inverse_cdf	41.0
4	90.0	22.0	inverse_cdf	22.0
4	30.0	7.5	inverse_cdf	5.0
4	75.0	20.0	inverse_cdf	21.0
4	15.0	5.0	inverse_cdf	3.0
4	82.5	21.5	inverse_cdf	21.5
4	37.5	11.5	inverse_cdf	7.5
4	97.5	23.0	inverse_cdf	22.5
4	142.5	33.0	inverse_cdf	36.5
4	75.0	21.0	inverse_cdf	21.0
4	165.0	39.0	inverse_cdf	41.0
4	60.0	16.0	inverse_cdf	18.5
4	127.5	32.5	inverse_cdf	28.0
4	37.5	7.5	inverse_cdf	7.5
4	30.0	5.0	inverse_cdf	5.0
4	45.0	7.5	inverse_cdf	11.5
4	120.0	32.5	inverse_cdf	25.5
4	135.0	32.5	inverse_cdf	32.5
4	150.0	36.5	inverse_cdf	39.0
4	157.5	38.5	inverse_cdf	40.0
4	97.5	22.5	inverse_cdf	22.5
4	22.5	3.5	inverse_cdf	4.0
4	105.0	24.0	inverse_cdf	23.0
4	67.5	16.0	inverse_cdf	20.0
4	172.5	41.5	inverse_cdf	41.5
4	112.5	25.5	inverse_cdf	24.0
4	7.5	2.5	inverse_cdf	2.5
4	90.0	22.0	inverse_cdf	22.0
4	82.5	21.5	inverse_cdf	21.5
4	15.0	3.0	inverse_cdf	3.0
4	52.5	11.5	inverse_cdf	16.0
5	165.0	41.0	inverse_cdf	41.0
5	105.0	23.5	inverse_cdf	23.0
5	135.0	33.0	inverse_cdf	32.5
5	22.5	3.5	inverse_cdf	4.0
5	45.0	8.0	inverse_cdf	11.5
5	82.5	21.5	inverse_cdf	21.5
5	112.5	24.5	inverse_cdf	24.0
5	7.5	2.5	inverse_cdf	2.5
5	150.0	36.5	inverse_cdf	39.0
5	157.5	40.0	inverse_cdf	40.0
5	127.5	27.5	inverse_cdf	28.0
5	52.5	11.5	inverse_cdf	16.0
5	60.0	15.5	inverse_cdf	18.5
5	37.5	8.0	inverse_cdf	7.5
5	67.5	20.5	inverse_cdf	20.0
5	90.0	22.0	inverse_cdf	22.0
5	120.0	28.0	inverse_cdf	25.5
5	172.5	42.0	inverse_cdf	41.5
5	172.5	41.0	inverse_cdf	41.5
5	22.5	4.5	inverse_cdf	4.0
5	150.0	37.0	inverse_cdf	39.0
5	135.0	32.5	inverse_cdf	32.5
5	127.5	31.0	inverse_cdf	28.0
5	45.0	7.5	inverse_cdf	11.5
5	105.0	23.0	inverse_cdf	23.0
5	97.5	22.0	inverse_cdf	22.5
5	120.0	26.0	inverse_cdf	25.5
5	165.0	40.5	inverse_cdf	41.0
5	60.0	16.0	inverse_cdf	18.5
5	142.5	36.0	inverse_cdf	36.5
5	90.0	22.0	inverse_cdf	22.0
5	75.0	21.0	inverse_cdf	21.0
5	30.0	7.0	inverse_cdf	5.0
5	112.5	23.5	inverse_cdf	24.0
5	67.5	17.5	inverse_cdf	20.0
5	7.5	2.5	inverse_cdf	2.5
5	82.5	21.0	inverse_cdf	21.5
5	37.5	7.0	inverse_cdf	7.5
