subject	roi	train_condition	voxel	train_r2	r_value	r_orientation	r_advantage	predicted_gap
23	NPCr	cdf	248	0.043806434	0.06666383	0.019642858	0.04702097	0.06521769
23	NPCr	cdf	511	0.043584704	-0.08191843	0.17284793	-0.25476635	0.13980035
23	NPCr	cdf	328	0.04339379	0.3733063	0.34146294	0.031843364	0.082233794
23	NPCr	cdf	608	0.043203294	-0.30891183	-0.20240197	-0.106509864	0.13683139
23	NPCr	cdf	100	0.04302454	-0.077733494	-0.061116733	-0.016616762	0.1620027
23	NPCr	cdf	240	0.04273945	0.23153983	0.45281556	-0.22127573	0.14198275
23	NPCr	cdf	415	0.042623818	0.34147125	0.09598198	0.24548927	0.07971754
23	NPCr	cdf	789	0.042336047	0.32339242	0.15822974	0.16516268	0.10819131
23	NPCr	cdf	720	0.042208314	-0.028451884	0.10449373	-0.13294561	0.07880469
23	NPCr	cdf	365	0.042156458	0.018111238	-0.1172272	0.13533844	0.08212848
23	NPCr	cdf	685	0.042093456	0.2197609	0.1659578	0.0538031	0.14570427
23	NPCr	cdf	492	0.041990876	0.46908775	0.6387799	-0.16969213	0.19111812
23	NPCr	cdf	684	0.041593432	0.33592317	0.37936178	-0.043438613	0.14505576
23	NPCr	cdf	346	0.041527748	-0.3756231	-0.18872948	-0.18689363	0.06184397
23	NPCr	cdf	114	0.041368008	-0.05880619	0.091137454	-0.14994365	0.059064575
23	NPCr	cdf	500	0.0411008	0.020979855	-0.015379166	0.03635902	0.0814596
23	NPCr	cdf	157	0.040813208	-0.23020424	-0.49637994	0.2661757	0.12142256
23	NPCr	cdf	775	0.040796578	0.12955648	0.09937671	0.030179769	0.09005703
23	NPCr	cdf	580	0.040753663	0.33122894	0.39173862	-0.06050968	0.06756719
23	NPCr	cdf	269	0.04064715	0.33801043	0.2574903	0.08052012	0.09402037
23	NPCr	cdf	505	0.0405975	-0.16995847	-0.16557905	-0.0043794215	0.060586333
23	NPCr	cdf	638	0.04052788	0.29196057	0.4593607	-0.16740012	0.10595247
23	NPCr	inverse_cdf	238	0.10245168	0.16365102	0.09832589	0.065325126	0.14363562
23	NPCr	inverse_cdf	320	0.09530264	0.30441454	0.079450175	0.22496437	0.06955113
23	NPCr	inverse_cdf	364	0.09356201	0.14123736	0.2673711	-0.12613373	0.19930618
23	NPCr	inverse_cdf	292	0.091084	0.12886223	0.4592003	-0.33033806	0.19915818
23	NPCr	inverse_cdf	162	0.08643925	0.43708298	0.35355037	0.0835326	0.089499556
23	NPCr	inverse_cdf	406	0.08549982	-0.31289232	-0.32268947	0.009797156	0.0672661
23	NPCr	inverse_cdf	598	0.08518392	0.2562204	0.28745037	-0.031229973	0.15454026
23	NPCr	inverse_cdf	359	0.08473796	0.17019516	0.10035491	0.06984025	0.06842063
23	NPCr	inverse_cdf	217	0.08220452	-0.026791658	-0.07581544	0.04902378	0.0529076
23	NPCr	inverse_cdf	342	0.07896763	0.070266634	-0.14484948	0.21511611	0.1343717
23	NPCr	inverse_cdf	291	0.077052414	0.04398209	0.2864174	-0.2424353	0.09684386
23	NPCr	inverse_cdf	420	0.076973975	-0.27286908	-0.42175096	0.14888188	0.093425415
23	NPCr	inverse_cdf	360	0.07640135	0.08270821	0.1015084	-0.018800192	0.06921079
23	NPCr	inverse_cdf	484	0.07596886	0.13151842	0.0898492	0.041669227	0.13720946
23	NPCr	inverse_cdf	335	0.0752154	-0.11460516	-0.038637392	-0.07596777	0.07528893
23	NPCr	inverse_cdf	418	0.07493085	0.26509857	-0.024848266	0.28994682	0.091722116
23	NPCr	inverse_cdf	41	0.07136488	0.17746818	-0.065944284	0.24341246	0.11095161
23	NPCr	inverse_cdf	549	0.070994616	0.3166289	0.11050046	0.20612845	0.07712663
23	NPCr	inverse_cdf	236	0.070884824	0.47125453	0.6434737	-0.17221916	0.078557536
23	NPCr	inverse_cdf	443	0.06996429	0.035249863	0.10873217	-0.073482305	0.06479524
23	NPCr	inverse_cdf	784	0.069609225	0.20120583	0.3588862	-0.15768038	0.09600596
23	NPCr	inverse_cdf	80	0.06817013	0.06297961	0.09108678	-0.028107174	0.18157797
23	NPCr	inverse_cdf	252	0.06781864	-0.18581337	-0.0475479	-0.13826546	0.1130204
23	NPCr	inverse_cdf	626	0.06763053	0.033729624	0.18331097	-0.14958134	0.12746714
23	NPCr	inverse_cdf	151	0.067331195	-0.19986454	-0.16985491	-0.030009627	0.08411947
23	NPCr	inverse_cdf	433	0.06669617	0.31646925	0.22239849	0.09407076	0.1490557
23	NPCr	inverse_cdf	557	0.06637341	0.106312945	-0.11032147	0.21663442	0.09589029
23	NPCr	inverse_cdf	265	0.06541425	0.3352674	0.27206895	0.06319845	0.0761988
23	NPCr	inverse_cdf	214	0.06493157	0.13066731	0.40979204	-0.27912474	0.08782803
23	NPCr	inverse_cdf	219	0.06458604	-0.14852843	-0.13631076	-0.012217671	0.06137416
23	NPCr	inverse_cdf	337	0.064207256	0.43131185	0.25025517	0.18105668	0.12607679
23	NPCr	inverse_cdf	186	0.064151585	0.20110895	0.27344182	-0.072332874	0.17633337
23	NPCr	inverse_cdf	492	0.0638504	0.4864964	0.40407485	0.08242154	0.14395024
23	NPCr	inverse_cdf	327	0.06371689	-0.14445676	-0.14806244	0.0036056787	0.076544225
23	NPCr	inverse_cdf	192	0.06356305	-0.24996252	-0.323882	0.07391949	0.0707124
23	NPCr	inverse_cdf	394	0.06332654	0.009558943	0.025481755	-0.01592281	0.088328235
23	NPCr	inverse_cdf	325	0.062404037	-0.22642301	0.07149445	-0.29791746	0.072237104
23	NPCr	inverse_cdf	290	0.061965287	0.09408323	0.16201127	-0.06792804	0.107998766
23	NPCr	inverse_cdf	185	0.06196153	-0.16374211	-0.32660064	0.16285853	0.04519317
23	NPCr	inverse_cdf	393	0.061026573	0.44012848	0.30220446	0.13792402	0.10114117
23	NPCr	inverse_cdf	194	0.060822845	-0.2377004	-0.28360653	0.045906126	0.06027093
23	NPCr	inverse_cdf	548	0.060611963	0.036128867	0.21009651	-0.17396764	0.060770445
23	NPCr	inverse_cdf	414	0.060587168	-0.6623126	-0.4642742	-0.19803843	0.14627798
23	NPCr	inverse_cdf	275	0.0604949	0.38058776	0.42127872	-0.04069096	0.07407957
23	NPCr	inverse_cdf	294	0.060489535	0.009972918	-0.10400246	0.113975376	0.050362427
23	NPCr	inverse_cdf	215	0.060284495	0.3462741	0.26880696	0.07746714	0.0691964
23	NPCr	inverse_cdf	271	0.060247123	0.17162046	0.08966085	0.081959605	0.04345985
23	NPCr	inverse_cdf	356	0.060189545	0.11314029	0.21341357	-0.100273274	0.07976419
23	NPCr	inverse_cdf	239	0.060053527	0.22165993	0.16123614	0.06042379	0.09473443
23	NPCr	inverse_cdf	58	0.05981922	-0.09255424	-0.025104767	-0.06744947	0.07435015
23	NPCr	inverse_cdf	216	0.059562445	0.0060690045	-0.042946912	0.049015917	0.07068192
23	NPCr	inverse_cdf	260	0.059177518	0.099330135	0.07539464	0.023935497	0.0676961
23	NPCr	inverse_cdf	125	0.059096932	-0.15169531	-0.0580075	-0.09368781	0.07752399
23	NPCr	inverse_cdf	383	0.058598936	0.23659508	0.35729638	-0.1207013	0.12879133
23	NPCr	inverse_cdf	208	0.058248937	0.5349329	0.4752348	0.059698105	0.0767386
23	NPCr	inverse_cdf	513	0.058216214	-0.26571298	-0.27255085	0.0068378747	0.10201312
23	NPCr	inverse_cdf	255	0.057576895	0.15126373	0.28414637	-0.13288264	0.06559231
23	NPCr	inverse_cdf	200	0.05737257	0.042446867	0.14270559	-0.10025872	0.08884359
23	NPCr	inverse_cdf	118	0.05693382	0.12130932	0.21458335	-0.093274035	0.073128805
23	NPCr	inverse_cdf	161	0.05617398	-0.42472357	-0.5229595	0.098235905	0.045455653
23	NPCr	inverse_cdf	213	0.05607009	0.26027325	0.12119629	0.13907695	0.09533501
23	NPCr	inverse_cdf	704	0.05567658	-0.13654414	-0.25678933	0.12024519	0.05538342
23	NPCr	inverse_cdf	218	0.05541867	-0.5319069	-0.38956758	-0.14233932	0.046060298
23	NPCr	inverse_cdf	380	0.055401027	0.1499647	0.45902506	-0.30906034	0.11795716
23	NPCr	inverse_cdf	165	0.054386377	0.39512742	0.5245657	-0.12943828	0.06509498
23	NPCr	inverse_cdf	722	0.05415815	0.2590024	0.17673825	0.08226414	0.24543422
23	NPCr	inverse_cdf	145	0.054108262	0.30213562	0.27471513	0.027420491	0.0835624
23	NPCr	inverse_cdf	560	0.053977072	0.5677745	0.39218345	0.17559102	0.09408448
23	NPCr	inverse_cdf	489	0.053499937	-0.104862124	-0.2605193	0.15565717	0.09000711
23	NPCr	inverse_cdf	240	0.05293137	0.21621482	0.14777187	0.068442956	0.073896505
23	NPCr	inverse_cdf	471	0.05235243	-0.24707994	-0.005741828	-0.2413381	0.06283697
23	NPCr	inverse_cdf	745	0.052213013	0.2706434	0.39206752	-0.12142411	0.1482897
23	NPCr	inverse_cdf	207	0.052053273	0.12337903	0.2019809	-0.078601874	0.0872821
23	NPCr	inverse_cdf	142	0.051781416	0.13362081	0.42440218	-0.29078138	0.08920023
23	NPCr	inverse_cdf	504	0.05171442	-0.20794405	-0.16072074	-0.047223315	0.049472105
23	NPCr	inverse_cdf	689	0.050673366	-0.017378403	-0.15433429	0.13695589	0.07023054
23	NPCr	inverse_cdf	756	0.050643623	0.07926057	0.12713888	-0.04787831	0.1165718
23	NPCr	inverse_cdf	242	0.050477862	-0.20270805	-0.20246662	-0.00024142861	0.06647931
23	NPCr	inverse_cdf	7	0.050464094	0.40273893	0.41950852	-0.016769588	0.07638594
23	NPCr	inverse_cdf	129	0.050422013	-0.20971999	-0.042662248	-0.16705774	0.083499774
23	NPCr	inverse_cdf	385	0.049307942	0.018485617	0.17035502	-0.1518694	0.09914763
23	NPCr	inverse_cdf	248	0.049230933	-0.16634507	0.08056707	-0.24691215	0.09827702
23	NPCr	inverse_cdf	558	0.04872644	-0.41008204	-0.30495685	-0.10512519	0.06089267
23	NPCr	inverse_cdf	263	0.048336744	0.29286462	0.15511537	0.13774925	0.057725403
23	NPCr	inverse_cdf	196	0.048267543	-0.5336357	-0.24022508	-0.2934106	0.06896844
23	NPCr	inverse_cdf	576	0.0481894	-0.12873825	-0.14935641	0.020618156	0.09245296
23	NPCr	inverse_cdf	250	0.04741484	0.070781685	0.23548816	-0.16470647	0.07303588
23	NPCr	inverse_cdf	321	0.047338724	0.22720638	-0.09671028	0.32391667	0.09608023
23	NPCr	inverse_cdf	308	0.04723102	0.059488133	0.19912288	-0.13963474	0.13026668
23	NPCr	inverse_cdf	436	0.047169745	-0.34725767	-0.5609919	0.21373421	0.12871628
23	NPCr	inverse_cdf	625	0.047132015	0.34686857	0.34148973	0.0053788424	0.06453106
23	NPCr	inverse_cdf	381	0.04710877	-0.033470947	0.32610285	-0.3595738	0.086897805
23	NPCr	inverse_cdf	89	0.04708004	-0.55307317	-0.45410264	-0.09897053	0.13016601
23	NPCr	inverse_cdf	16	0.047019303	0.17905846	0.31324697	-0.1341885	0.060559455
23	NPCr	inverse_cdf	415	0.047015846	0.34494388	0.33601132	0.008932561	0.056564916
23	NPCr	inverse_cdf	472	0.047005117	0.0770263	0.09459503	-0.01756873	0.11121311
23	NPCr	inverse_cdf	516	0.046860635	0.052858345	-0.13804829	0.19090664	0.05863901
23	NPCr	inverse_cdf	442	0.04685819	-0.030847222	0.0065066507	-0.037353873	0.12776677
23	NPCr	inverse_cdf	632	0.04675001	0.10809797	0.11959447	-0.011496499	0.14770612
23	NPCr	inverse_cdf	361	0.04672575	-0.100848556	-0.020621073	-0.08022748	0.050278164
24	BensonV1	cdf	639	0.21727037	0.86599326	0.8476026	0.018390656	0.22741874
24	BensonV1	cdf	641	0.17208576	0.8340281	0.6757575	0.1582706	0.20068951
24	BensonV1	cdf	328	0.15420163	0.63185	0.8535581	-0.22170812	0.20868385
24	BensonV1	cdf	637	0.15166879	0.7325561	0.82619303	-0.09363693	0.21284972
24	BensonV1	cdf	387	0.13681531	0.36804536	0.5441815	-0.17613617	0.27900574
24	BensonV1	cdf	603	0.13520998	0.56595325	0.67370623	-0.10775298	0.14321217
24	BensonV1	cdf	588	0.13383436	0.8247199	0.73609567	0.08862424	0.17177515
24	BensonV1	cdf	586	0.13210654	0.69795173	0.75453097	-0.056579232	0.296634
24	BensonV1	cdf	257	0.13143694	0.4387813	0.4334867	0.005294591	0.23810524
24	BensonV1	cdf	141	0.13078892	0.30807698	0.24903886	0.059038118	0.2469549
24	BensonV1	cdf	143	0.12629056	0.4246746	0.42305997	0.0016146302	0.15971789
24	BensonV1	cdf	643	0.124289095	0.7090564	0.60056835	0.10848802	0.25668162
24	BensonV1	cdf	591	0.12422943	0.6657276	0.6913118	-0.025584161	0.2983841
24	BensonV1	cdf	208	0.11952698	0.62821066	0.71899295	-0.090782285	0.161593
24	BensonV1	cdf	262	0.11821836	0.56148064	0.60002196	-0.038541317	0.1552788
24	BensonV1	cdf	145	0.11742598	0.2921795	0.54890794	-0.25672844	0.20597686
24	BensonV1	cdf	148	0.11576939	0.40125406	0.71098864	-0.30973458	0.35745206
24	BensonV1	cdf	536	0.11540878	0.26981333	0.5776985	-0.3078852	0.122417584
24	BensonV1	cdf	442	0.115358055	0.39042515	0.54394615	-0.153521	0.2759263
24	BensonV1	cdf	717	0.11338967	0.32886198	0.11686478	0.21199721	0.13654667
24	BensonV1	cdf	154	0.1127553	0.34280303	0.5887934	-0.24599037	0.252796
24	BensonV1	cdf	454	0.108187616	0.7179648	0.76391447	-0.045949638	0.23401694
24	BensonV1	cdf	510	0.10754949	0.24045938	0.1917182	0.048741177	0.14701113
24	BensonV1	cdf	557	0.10602188	0.34795037	0.50938404	-0.16143367	0.16693859
24	BensonV1	cdf	533	0.105255425	0.37012315	0.5070467	-0.13692355	0.22734673
24	BensonV1	cdf	678	0.10422915	0.2960597	0.3119935	-0.015933812	0.43497804
24	BensonV1	cdf	629	0.10421234	0.39509523	0.46850705	-0.07341182	0.19637018
24	BensonV1	cdf	252	0.103657246	0.24516298	0.25132948	-0.006166503	0.2689977
24	BensonV1	cdf	716	0.10329425	0.31035385	0.15580605	0.1545478	0.16154794
24	BensonV1	cdf	4	0.10311717	0.24199587	0.29114237	-0.049146503	0.13356255
24	BensonV1	cdf	368	0.101557136	0.64763105	0.6171224	0.030508637	0.1452177
24	BensonV1	cdf	251	0.100663245	0.63622713	0.70115197	-0.064924836	0.14436866
24	BensonV1	cdf	640	0.100155115	0.6702999	0.6844684	-0.014168501	0.082702495
24	BensonV1	cdf	432	0.09992272	0.62321943	0.7945364	-0.17131698	0.12310405
24	BensonV1	cdf	425	0.09907782	0.6420301	0.75740767	-0.115377545	0.18313043
24	BensonV1	cdf	486	0.097491324	0.13205333	0.27657577	-0.14452244	0.12455558
24	BensonV1	cdf	485	0.09638369	0.18871355	0.40096736	-0.21225381	0.12493544
24	BensonV1	cdf	153	0.09612179	0.45137733	0.35136795	0.10000938	0.20031686
24	BensonV1	cdf	288	0.096093655	0.46164727	0.53805906	-0.07641178	0.19302426
24	BensonV1	cdf	147	0.09524435	0.5355767	0.55819184	-0.022615135	0.26783597
24	BensonV1	cdf	89	0.09497595	0.26058075	0.4249096	-0.16432884	0.26014334
24	BensonV1	cdf	163	0.09472078	0.3637742	0.36941403	-0.0056398213	0.10939546
24	BensonV1	cdf	638	0.091727555	0.31347924	0.47437656	-0.16089731	0.10550899
24	BensonV1	cdf	589	0.09149957	0.55193985	0.6757055	-0.12376565	0.13491108
24	BensonV1	cdf	436	0.08994681	0.43169177	0.5632997	-0.13160795	0.13795593
24	BensonV1	cdf	578	0.08983135	0.48974594	0.55214685	-0.062400907	0.22382472
24	BensonV1	cdf	535	0.08965701	0.52985793	0.6836828	-0.15382487	0.35115093
24	BensonV1	cdf	346	0.08832401	0.26831254	0.35715094	-0.0888384	0.28150454
24	BensonV1	cdf	587	0.0880394	0.47453314	0.40736732	0.06716582	0.23257504
24	BensonV1	cdf	294	0.087656975	0.7109239	0.47138497	0.23953894	0.1513219
24	BensonV1	cdf	250	0.08647555	0.02888841	0.08273122	-0.053842805	0.15078413
24	BensonV1	cdf	197	0.08610815	0.061251517	-0.0015656507	0.06281717	0.23668672
24	BensonV1	cdf	224	0.085731685	0.6238749	0.67237276	-0.048497856	0.17588383
24	BensonV1	cdf	111	0.085509	0.5647703	0.5492646	0.0155056715	0.15632062
24	BensonV1	cdf	581	0.08548367	0.36326882	0.6416193	-0.2783505	0.2701889
24	BensonV1	cdf	592	0.08466202	0.7485971	0.6071821	0.141415	0.21706004
24	BensonV1	cdf	630	0.08460802	0.32183087	0.42205024	-0.10021937	0.37664235
24	BensonV1	cdf	207	0.08197963	0.256303	0.3490092	-0.09270617	0.2370472
24	BensonV1	cdf	6	0.08054066	0.094522715	0.13774666	-0.043223947	0.18190502
24	BensonV1	cdf	714	0.08045101	0.026338477	-0.0020259996	0.028364476	0.12901922
24	BensonV1	cdf	594	0.08033532	0.61426425	0.49675658	0.11750767	0.2597991
24	BensonV1	cdf	9	0.07895255	-0.34275422	-0.18739994	-0.15535428	0.3473423
24	BensonV1	cdf	632	0.078562856	0.42158115	0.5865032	-0.16492206	0.15130039
24	BensonV1	cdf	58	0.07836443	0.10837536	0.059854116	0.048521247	0.12671353
24	BensonV1	cdf	236	0.07832605	0.460052	0.5569587	-0.09690666	0.10341678
24	BensonV1	cdf	88	0.07815915	0.32615367	0.3881947	-0.062041044	0.10931044
24	BensonV1	cdf	378	0.07768661	0.7484706	0.7842149	-0.03574431	0.19085988
24	BensonV1	cdf	116	0.07741302	0.50382197	0.49380705	0.010014921	0.2598646
24	BensonV1	cdf	538	0.07691884	0.33250627	0.5183073	-0.18580106	0.10357378
24	BensonV1	cdf	453	0.07611066	0.62680787	0.6823179	-0.055510044	0.12443164
24	BensonV1	cdf	146	0.075890124	0.3880546	0.59059554	-0.20254093	0.18577538
24	BensonV1	cdf	635	0.07564938	0.5268159	0.7365148	-0.20969892	0.2006373
24	BensonV1	cdf	430	0.075573325	0.6761441	0.7912334	-0.1150893	0.33279824
24	BensonV1	cdf	215	0.07460654	0.4772125	0.4667128	0.010499686	0.11045156
24	BensonV1	cdf	642	0.07421404	0.740173	0.74257624	-0.0024032593	0.17551169
24	BensonV1	cdf	731	0.07383388	0.21263984	0.34125826	-0.12861842	0.22928764
24	BensonV1	cdf	11	0.07375425	0.44538382	0.14965445	0.29572937	0.08126953
24	BensonV1	cdf	356	0.07374889	0.10149802	0.0066464487	0.094851576	0.36933494
24	BensonV1	cdf	284	0.07283032	0.57887447	0.6408657	-0.061991215	0.12837817
24	BensonV1	cdf	240	0.07243949	0.613102	0.69423914	-0.08113712	0.13236517
24	BensonV1	cdf	544	0.071305156	0.19899689	0.54370755	-0.34471065	0.23448929
24	BensonV1	cdf	559	0.0702852	0.09628791	0.44548544	-0.34919754	0.10967453
24	BensonV1	cdf	264	0.06947726	0.55973905	0.5687564	-0.009017348	0.11003611
24	BensonV1	cdf	520	0.06835544	-0.45955375	-0.23434328	-0.22521047	0.3235754
24	BensonV1	cdf	12	0.06780809	0.10243897	0.3181943	-0.21575533	0.21607901
24	BensonV1	cdf	611	0.06760204	-0.2843429	-0.058380224	-0.2259627	0.23049499
24	BensonV1	cdf	1	0.06756455	0.15868755	0.16992675	-0.011239201	0.15842244
24	BensonV1	cdf	511	0.067552805	-0.16608009	-0.15394433	-0.012135759	0.1407405
24	BensonV1	cdf	261	0.06685275	0.49924958	0.7068338	-0.2075842	0.13367459
24	BensonV1	cdf	467	0.06640136	0.096855596	0.2592518	-0.16239621	0.21755919
24	BensonV1	cdf	114	0.06621927	0.5850096	0.64581674	-0.06080717	0.07155528
24	BensonV1	cdf	229	0.06612605	-0.15077949	-0.27756256	0.12678307	0.19842704
24	BensonV1	cdf	311	0.065938234	0.19891413	0.34700468	-0.14809056	0.1390828
24	BensonV1	cdf	532	0.06570989	0.38460803	0.44780487	-0.06319684	0.18821451
24	BensonV1	cdf	703	0.06545651	-0.3682336	0.061825894	-0.4300595	0.20637295
24	BensonV1	cdf	471	0.0654493	0.52461284	0.3799653	0.14464754	0.29814273
24	BensonV1	cdf	373	0.065135896	0.64986396	0.6857483	-0.03588432	0.07939384
24	BensonV1	cdf	289	0.064778745	0.453678	0.5452139	-0.091535866	0.124548644
24	BensonV1	cdf	321	0.064685225	0.30268547	0.026872639	0.27581283	0.08580376
24	BensonV1	cdf	91	0.063706875	0.13539273	0.11839416	0.016998567	0.10624527
24	BensonV1	inverse_cdf	641	0.30022246	0.69852555	0.61616874	0.08235681	0.20042075
24	BensonV1	inverse_cdf	643	0.27106333	0.43984455	0.39084864	0.048995912	0.32317668
24	BensonV1	inverse_cdf	586	0.26311183	0.59371346	0.51708317	0.076630294	0.26377866
24	BensonV1	inverse_cdf	588	0.25378394	0.5785707	0.525281	0.05328971	0.19693097
24	BensonV1	inverse_cdf	328	0.2452054	0.700427	0.77089626	-0.07046926	0.22697525
24	BensonV1	inverse_cdf	639	0.22946346	0.6607295	0.6965433	-0.03581375	0.17439164
24	BensonV1	inverse_cdf	434	0.21876258	0.531743	0.5435257	-0.011782706	0.28900355
24	BensonV1	inverse_cdf	208	0.2022441	0.5694482	0.5954002	-0.025952041	0.17862955
24	BensonV1	inverse_cdf	454	0.19444579	0.5782193	0.7388149	-0.1605956	0.23133123
24	BensonV1	inverse_cdf	260	0.1837104	0.1972697	0.20780028	-0.010530591	0.14787394
24	BensonV1	inverse_cdf	453	0.18008173	0.5272073	0.56219447	-0.03498715	0.19247973
24	BensonV1	inverse_cdf	223	0.17996603	0.49063712	0.5029959	-0.012358785	0.17112018
24	BensonV1	inverse_cdf	294	0.17970413	0.5585468	0.69100416	-0.13245738	0.21678697
24	BensonV1	inverse_cdf	590	0.17343748	0.34244302	0.2740837	0.068359315	0.10923961
24	BensonV1	inverse_cdf	217	0.1686573	0.51068836	0.5919657	-0.08127731	0.23662122
24	BensonV1	inverse_cdf	306	0.16390115	0.19490342	0.28167593	-0.08677252	0.2912038
24	BensonV1	inverse_cdf	385	0.16274416	0.296321	0.3817421	-0.085421085	0.4325758
24	BensonV1	inverse_cdf	284	0.16180152	0.4254122	0.5894316	-0.16401938	0.20609064
24	BensonV1	inverse_cdf	592	0.16171747	0.40665424	0.47733513	-0.07068089	0.24753618
24	BensonV1	inverse_cdf	261	0.16151828	0.5865828	0.54516125	0.041421533	0.1778697
24	BensonV1	inverse_cdf	480	0.15989816	0.4666725	0.45879775	0.007874757	0.20751083
24	BensonV1	inverse_cdf	591	0.15952522	0.50864935	0.6011054	-0.09245604	0.1668248
24	BensonV1	inverse_cdf	642	0.15866178	0.5356573	0.4688137	0.0668436	0.16248707
24	BensonV1	inverse_cdf	114	0.15859067	0.4053203	0.5178992	-0.11257893	0.13783602
24	BensonV1	inverse_cdf	251	0.156829	0.6883717	0.59086937	0.09750235	0.16763587
24	BensonV1	inverse_cdf	481	0.15434337	0.37856925	0.2841794	0.094389856	0.1906121
24	BensonV1	inverse_cdf	637	0.1538679	0.6584682	0.6341578	0.02431041	0.14680377
24	BensonV1	inverse_cdf	293	0.15176487	0.5354416	0.56596196	-0.03052038	0.22855787
24	BensonV1	inverse_cdf	290	0.15085256	0.4095085	0.39124528	0.01826322	0.12184067
24	BensonV1	inverse_cdf	544	0.15025252	0.26847956	0.3839946	-0.11551505	0.14790282
24	BensonV1	inverse_cdf	153	0.14928609	0.3276521	0.51186514	-0.18421304	0.12852193
24	BensonV1	inverse_cdf	378	0.14774525	0.6964243	0.7478192	-0.05139488	0.25255725
24	BensonV1	inverse_cdf	147	0.14755046	0.52296084	0.56587714	-0.042916298	0.17677312
24	BensonV1	inverse_cdf	432	0.14591312	0.5405191	0.6590401	-0.118520975	0.12722881
24	BensonV1	inverse_cdf	425	0.14543277	0.58537346	0.57071173	0.014661729	0.20011137
24	BensonV1	inverse_cdf	323	0.14215922	0.5998117	0.6111923	-0.011380613	0.17184272
24	BensonV1	inverse_cdf	337	0.13847375	0.12035816	-0.07407885	0.19443701	0.13164875
24	BensonV1	inverse_cdf	430	0.13723439	0.61818516	0.5562048	0.061980367	0.17864467
24	BensonV1	inverse_cdf	240	0.13363624	0.68155634	0.7340561	-0.05249977	0.16239135
24	BensonV1	inverse_cdf	262	0.13181663	0.6496357	0.62318057	0.026455104	0.20123065
24	BensonV1	inverse_cdf	635	0.13172883	0.57219255	0.4032177	0.16897485	0.14838557
24	BensonV1	inverse_cdf	488	0.1293351	0.3029757	0.37083223	-0.06785652	0.15353027
24	BensonV1	inverse_cdf	257	0.12851125	0.37723085	0.58343446	-0.20620361	0.17957476
24	BensonV1	inverse_cdf	318	0.12730765	0.5415557	0.4605741	0.08098161	0.13962096
24	BensonV1	inverse_cdf	594	0.1261512	0.45953798	0.39484137	0.06469661	0.27365366
24	BensonV1	inverse_cdf	324	0.121650934	0.49317536	0.5009252	-0.0077498257	0.20048338
24	BensonV1	inverse_cdf	264	0.11995882	0.5494025	0.4300542	0.11934829	0.15313801
24	BensonV1	inverse_cdf	387	0.1181677	0.47591084	0.5489841	-0.07307327	0.12473072
24	BensonV1	inverse_cdf	426	0.117397845	0.35852912	0.44189173	-0.08336261	0.30496287
24	BensonV1	inverse_cdf	310	0.116781235	0.34636587	0.43832973	-0.09196386	0.31530356
24	BensonV1	inverse_cdf	146	0.116398275	0.55611026	0.44292113	0.11318913	0.16746366
24	BensonV1	inverse_cdf	460	0.11483097	0.45791286	0.54700804	-0.089095175	0.17100386
24	BensonV1	inverse_cdf	201	0.11431372	0.38705412	0.42359573	-0.03654161	0.0997152
24	BensonV1	inverse_cdf	640	0.11247593	0.53816706	0.6280821	-0.08991504	0.09591219
24	BensonV1	inverse_cdf	230	0.10878456	-0.18209119	-0.042364612	-0.13972658	0.15662146
24	BensonV1	inverse_cdf	492	0.107436776	0.48696902	0.5325602	-0.045591205	0.19516861
24	BensonV1	inverse_cdf	372	0.10343379	0.37450498	0.39376226	-0.019257277	0.12861289
24	BensonV1	inverse_cdf	459	0.10191494	0.5062749	0.4220995	0.08417538	0.14914086
24	BensonV1	inverse_cdf	505	0.10158467	0.20362166	0.46647832	-0.26285666	0.12827729
24	BensonV1	inverse_cdf	557	0.097031236	0.61823034	0.605158	0.0130723715	0.07858283
24	BensonV1	inverse_cdf	420	0.095368266	0.4684293	0.47267592	-0.0042466223	0.23574749
24	BensonV1	inverse_cdf	148	0.09334713	0.6581945	0.65032077	0.007873714	0.24427319
24	BensonV1	inverse_cdf	311	0.09294814	0.15191306	0.2801826	-0.12826954	0.11067597
24	BensonV1	inverse_cdf	377	0.092146814	0.56892216	0.6326762	-0.06375402	0.19792986
24	BensonV1	inverse_cdf	589	0.09090513	0.48307246	0.5088241	-0.02575165	0.10358612
24	BensonV1	inverse_cdf	689	0.09065294	0.020556185	0.015494073	0.0050621126	0.14253123
24	BensonV1	inverse_cdf	62	0.09061384	0.25854355	0.3568203	-0.098276734	0.126451
24	BensonV1	inverse_cdf	585	0.090587854	0.47593874	0.37978593	0.09615281	0.20061007
24	BensonV1	inverse_cdf	524	0.089021325	0.3096081	0.3767121	-0.06710401	0.18589567
24	BensonV1	inverse_cdf	241	0.0887211	0.11700336	0.07033707	0.046666287	0.14827922
24	BensonV1	inverse_cdf	281	0.0885582	0.051414948	-0.02828158	0.07969653	0.112694636
24	BensonV1	inverse_cdf	11	0.08824974	0.3358517	0.17518327	0.16066843	0.09721191
24	BensonV1	inverse_cdf	224	0.08682126	0.64650685	0.68626106	-0.039754212	0.17978622
24	BensonV1	inverse_cdf	368	0.0865649	0.7024197	0.75447077	-0.052051067	0.19699217
24	BensonV1	inverse_cdf	229	0.08649528	-0.29487243	-0.18242367	-0.11244877	0.07692731
